Starting job 16490074 on c5-60 on Saga at Wed Dec 24 13:10:51 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
13250       |         -56686   |       -56455.7   |       -230.225   |   06:39:43   |   395:34:07   |
13300       |       -56776.4   |       -56473.3   |       -303.148   |   06:41:17   |   395:36:03   |
13350       |         -56711   |       -56472.8   |       -238.209   |   06:42:46   |   395:33:03   |
13400       |         -56709   |       -56468.4   |       -240.596   |   06:44:20   |   395:34:58   |
13450       |       -56698.8   |       -56459.6   |       -239.206   |   06:45:54   |   395:36:51   |
13500       |       -56719.6   |       -56466.4   |       -253.236   |   06:47:29   |   395:39:40   |
13550       |       -56723.2   |       -56450.9   |       -272.306   |   06:49:00   |   395:38:36   |
13600       |         -56735   |       -56456.4   |       -278.635   |   06:50:32   |   395:38:29   |
13650       |       -56706.8   |       -56444.7   |       -262.084   |   06:52:06   |   395:40:16   |
13700       |       -56717.8   |       -56452.4   |       -265.454   |   06:53:44   |   395:45:52   |
13750       |       -56742.4   |       -56442.4   |       -299.987   |   06:55:20   |   395:49:30   |
13800       |       -56689.1   |       -56453.5   |       -235.597   |   06:56:57   |   395:54:03   |
13850       |       -56723.9   |       -56468.5   |       -255.389   |   06:58:29   |   395:53:50   |
13900       |       -56688.8   |       -56468.1   |       -220.712   |   07:00:03   |   395:55:29   |
13950       |       -56697.9   |       -56463.9   |       -233.991   |   07:01:36   |   395:56:10   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
14000       |         -56714   |       -56473.9   |       -240.141   |   07:03:10   |   395:57:47   |
14050       |         -56681   |       -56455.8   |       -225.156   |   07:04:44   |   395:59:22   |
14100       |         -56668   |       -56462.5   |       -205.579   |   07:06:15   |   395:58:08   |
14150       |       -56727.2   |       -56480.6   |       -246.594   |   07:07:46   |   395:56:55   |
14200       |       -56703.3   |       -56474.2   |        -229.16   |   07:09:28   |   396:05:50   |
14250       |       -56733.1   |       -56467.3   |       -265.818   |   07:11:11   |   396:15:36   |
14300       |       -56712.5   |       -56455.7   |       -256.783   |   07:12:48   |   396:19:47   |
14350       |       -56726.9   |       -56466.3   |       -260.596   |   07:14:24   |   396:23:01   |
14400       |       -56710.6   |       -56467.3   |        -243.33   |   07:16:00   |   396:26:13   |
14450       |         -56735   |       -56465.7   |       -269.359   |   07:17:39   |   396:32:06   |
14500       |       -56746.9   |       -56470.5   |       -276.383   |   07:19:20   |   396:39:44   |
14550       |       -56714.3   |       -56474.9   |       -239.346   |   07:20:57   |   396:43:43   |
14600       |       -56729.4   |       -56470.5   |        -258.83   |   07:22:34   |   396:47:39   |
14650       |       -56703.9   |       -56467.3   |       -236.523   |   07:24:10   |   396:50:40   |
14700       |       -56708.7   |       -56467.5   |       -241.209   |   07:25:44   |   396:51:51   |
14750       |       -56673.3   |       -56468.2   |       -205.065   |   07:27:15   |   396:50:22   |
14800       |       -56705.4   |       -56473.1   |       -232.229   |   07:28:50   |   396:52:25   |
14850       |       -56709.3   |       -56463.2   |       -246.077   |   07:30:25   |   396:54:27   |
14900       |       -56755.4   |       -56463.2   |       -292.255   |   07:31:58   |   396:54:42   |
14950       |         -56708   |         -56465   |       -242.918   |   07:33:31   |   396:54:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
15000       |       -56753.2   |       -56458.1   |       -295.131   |   07:35:06   |   396:56:54   |
15050       |       -56747.7   |       -56466.1   |       -281.633   |   07:36:39   |   396:57:06   |
15100       |         -56748   |       -56458.7   |       -289.299   |   07:38:12   |   396:57:17   |
15150       |       -56694.7   |       -56472.5   |       -222.219   |   07:39:42   |   396:54:53   |
15200       |       -56720.4   |       -56455.9   |       -264.598   |   07:41:21   |   397:00:13   |
15250       |         -56726   |         -56448   |       -277.995   |   07:42:57   |   397:02:57   |
15300       |       -56718.1   |         -56462   |       -256.078   |   07:44:36   |   397:08:12   |
15350       |         -56676   |       -56450.5   |       -225.531   |   07:46:13   |   397:11:43   |
15400       |       -56666.7   |       -56464.1   |       -202.598   |   07:47:48   |   397:13:29   |
15450       |         -56698   |       -56458.7   |       -239.258   |   07:49:23   |   397:15:15   |
15500       |       -56734.9   |       -56449.4   |       -285.516   |   07:50:58   |   397:16:59   |
15550       |       -56729.5   |       -56463.3   |       -266.246   |   07:52:34   |   397:19:32   |
15600       |       -56696.9   |       -56462.5   |       -234.317   |   07:54:11   |   397:22:54   |
15650       |       -56710.4   |       -56443.5   |       -266.901   |   07:55:44   |   397:22:54   |
15700       |       -56730.4   |       -56471.7   |       -258.673   |   07:57:20   |   397:25:23   |
15750       |       -56682.8   |       -56461.2   |       -221.676   |   07:58:55   |   397:27:00   |
15800       |       -56727.7   |       -56457.5   |       -270.161   |   08:00:32   |   397:30:16   |
15850       |       -56699.8   |       -56481.2   |       -218.616   |   08:02:09   |   397:33:29   |
15900       |       -56726.4   |       -56471.1   |       -255.344   |   08:03:43   |   397:34:13   |
15950       |       -56699.3   |       -56457.4   |       -241.903   |   08:05:17   |   397:34:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
16000       |         -56715   |       -56454.4   |       -260.625   |   08:06:54   |   397:38:06   |
16050       |         -56734   |       -56465.2   |       -268.792   |   08:08:28   |   397:38:46   |
16100       |       -56719.8   |       -56451.8   |       -267.982   |   08:10:03   |   397:40:15   |
16150       |         -56774   |       -56461.3   |       -312.614   |   08:11:43   |   397:45:45   |
16200       |       -56679.4   |       -56474.3   |       -205.141   |   08:13:24   |   397:52:01   |
16250       |       -56692.6   |       -56475.6   |       -216.961   |   08:15:00   |   397:54:13   |
16300       |         -56723   |       -56480.3   |       -242.684   |   08:16:53   |   398:10:01   |
16350       |       -56718.8   |       -56485.6   |       -233.164   |   08:18:30   |   398:12:56   |
16400       |       -56739.1   |       -56501.4   |       -237.689   |   08:20:11   |   398:19:00   |
16450       |       -56693.7   |       -56477.6   |       -216.094   |   08:21:48   |   398:21:50   |
16500       |       -56709.5   |         -56477   |       -232.478   |   08:23:23   |   398:23:04   |
16550       |       -56728.4   |       -56471.2   |        -257.19   |   08:24:55   |   398:21:55   |
16600       |       -56724.4   |         -56483   |        -241.45   |   08:26:28   |   398:21:33   |
16650       |       -56784.7   |         -56496   |       -288.738   |   08:28:05   |   398:24:19   |
16700       |       -56737.5   |       -56483.5   |       -254.027   |   08:29:43   |   398:27:50   |
16750       |       -56710.7   |       -56480.8   |       -229.882   |   08:31:19   |   398:29:46   |
16800       |       -56684.9   |       -56462.8   |       -222.032   |   08:32:55   |   398:31:41   |
16850       |       -56747.4   |       -56492.5   |       -254.943   |   08:34:31   |   398:33:34   |
16900       |       -56707.3   |       -56468.7   |       -238.597   |   08:36:07   |   398:35:26   |
16950       |       -56773.4   |       -56475.4   |       -298.006   |   08:37:46   |   398:39:35   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
17000       |       -56715.9   |       -56469.3   |       -246.517   |   08:39:28   |   398:46:01   |
17050       |       -56769.2   |       -56481.6   |       -287.516   |   08:41:05   |   398:48:34   |
17100       |       -56736.6   |       -56474.1   |         -262.5   |   08:42:41   |   398:50:20   |
17150       |         -56720   |       -56488.5   |       -231.532   |   08:44:13   |   398:49:02   |
17200       |       -56723.6   |       -56483.4   |       -240.107   |   08:45:43   |   398:46:13   |
17250       |       -56711.1   |       -56477.6   |       -233.443   |   08:47:15   |   398:44:55   |
17300       |       -56687.6   |       -56474.8   |        -212.79   |   08:48:53   |   398:48:08   |
17350       |       -56654.9   |       -56470.8   |       -184.166   |   08:50:32   |   398:52:05   |
17400       |       -56696.6   |       -56485.7   |       -210.982   |   08:52:07   |   398:53:01   |
17450       |       -56698.3   |       -56483.1   |       -215.244   |   08:53:45   |   398:56:09   |
17500       |       -56712.1   |       -56485.5   |       -226.642   |   08:55:22   |   398:58:32   |
17550       |       -56729.4   |       -56482.8   |       -246.562   |   08:57:00   |   399:01:37   |
17600       |       -56736.7   |       -56491.2   |       -245.509   |   08:58:39   |   399:05:26   |
17650       |       -56753.3   |       -56474.9   |       -278.474   |   09:00:12   |   399:04:47   |
17700       |       -56730.1   |       -56469.5   |       -260.603   |   09:01:48   |   399:06:20   |
17750       |       -56692.7   |       -56467.9   |       -224.877   |   09:03:21   |   399:05:39   |
17800       |       -56758.1   |       -56473.3   |        -284.84   |   09:04:53   |   399:04:15   |
17850       |         -56766   |       -56494.1   |       -271.943   |   09:06:25   |   399:02:50   |
17900       |       -56722.1   |       -56468.2   |       -253.867   |   09:08:00   |   399:03:37   |
17950       |       -56722.7   |       -56477.4   |       -245.344   |   09:09:37   |   399:05:50   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
18000       |       -56690.7   |       -56475.7   |       -214.969   |   09:11:07   |   399:02:57   |
18050       |       -56717.7   |       -56487.4   |       -230.321   |   09:12:41   |   399:02:58   |
18100       |       -56717.5   |       -56497.3   |       -220.143   |   09:14:18   |   399:05:08   |
18150       |       -56755.2   |       -56500.9   |       -254.321   |   09:15:53   |   399:05:51   |
18200       |       -56744.1   |       -56490.9   |       -253.258   |   09:17:32   |   399:09:25   |
18250       |       -56727.6   |       -56498.4   |       -229.158   |   09:19:06   |   399:09:23   |
18300       |       -56746.2   |         -56470   |       -276.185   |   09:20:39   |   399:08:38   |
18350       |       -56728.7   |       -56475.4   |       -253.339   |   09:22:17   |   399:11:25   |
18400       |       -56722.4   |       -56489.1   |       -233.278   |   09:23:51   |   399:11:22   |
18450       |       -56740.7   |       -56485.7   |        -254.97   |   09:25:28   |   399:13:24   |
18500       |       -56717.7   |       -56469.6   |       -248.108   |   09:27:03   |   399:14:01   |
18550       |       -56751.5   |       -56494.5   |       -257.019   |   09:28:39   |   399:15:20   |
18600       |       -56735.9   |       -56475.4   |       -260.439   |   09:30:17   |   399:18:01   |
18650       |       -56700.3   |       -56474.3   |       -226.011   |   09:31:54   |   399:20:00   |
18700       |       -56748.2   |       -56471.1   |       -277.127   |   09:33:33   |   399:23:20   |
18750       |       -56750.6   |       -56483.9   |       -266.676   |   09:35:09   |   399:24:35   |
18800       |       -56681.1   |       -56481.4   |       -199.779   |   09:36:45   |   399:25:48   |
18850       |       -56714.7   |       -56481.5   |       -233.196   |   09:38:24   |   399:29:04   |
18900       |       -56684.5   |       -56474.2   |       -210.303   |   09:39:59   |   399:29:34   |
18950       |       -56717.7   |       -56484.3   |       -233.391   |   09:41:37   |   399:32:07   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
19000       |         -56707   |       -56482.4   |       -224.559   |   09:43:12   |   399:32:35   |
19050       |       -56705.9   |       -56486.8   |       -219.151   |   09:44:44   |   399:30:59   |
19100       |       -56711.6   |       -56504.9   |       -206.705   |   09:46:20   |   399:32:07   |
19150       |       -56736.3   |       -56480.8   |       -255.502   |   09:47:59   |   399:35:17   |
19200       |         -56729   |       -56490.1   |       -238.975   |   09:49:33   |   399:35:02   |
19250       |       -56735.7   |       -56479.9   |       -255.841   |   09:51:08   |   399:35:26   |
19300       |       -56691.9   |       -56484.9   |       -206.981   |   09:52:43   |   399:35:50   |
19350       |       -56758.7   |       -56484.7   |       -273.951   |   09:54:21   |   399:38:15   |
19400       |       -56757.2   |       -56497.8   |       -259.392   |   09:55:57   |   399:39:18   |
19450       |       -56719.2   |       -56494.6   |        -224.59   |   09:57:36   |   399:42:20   |
19500       |       -56745.3   |       -56477.7   |       -267.584   |   09:59:14   |   399:44:41   |
19550       |         -56722   |       -56478.8   |       -243.173   |   10:00:50   |   399:45:41   |
19600       |       -56744.9   |       -56483.6   |       -261.269   |   10:02:29   |   399:48:40   |
19650       |       -56720.5   |       -56487.7   |       -232.762   |   10:04:01   |   399:46:59   |
19700       |         -56751   |       -56488.5   |       -262.449   |   10:05:30   |   399:43:19   |
19750       |       -56708.2   |       -56478.3   |       -229.935   |   10:07:05   |   399:43:38   |
19800       |       -56725.1   |       -56484.2   |       -240.918   |   10:08:38   |   399:42:36   |
19850       |       -56740.6   |       -56484.4   |       -256.212   |   10:10:11   |   399:41:35   |
19900       |       -56735.1   |       -56485.2   |       -249.864   |   10:11:50   |   399:44:28   |
19950       |       -56743.1   |       -56485.9   |       -257.209   |   10:13:27   |   399:46:02   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
