Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	part_rate[1]	part_rate[2]	part_rate[3]	part_rate[4]	part_rate_mult[1]	part_rate_mult[2]	part_rate_mult[3]	part_rate_mult[4]	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	TL
54450	-42195.69	-42142.71	-52.98292	1.16884e+07	5.93849e+07	3.79957e+07	6.60697e+07	0.0444098	0.0511804	0.0623927	0.255588	0.0474337	0.0375729	0.0415642	0.0455296	0.0793944	0.00523827	0.0498434	0.0327228	0.0514398	0.535249	0.433365	0.123915	2.71885	0.0884816	0.120575	0.0344768	0.756466	0.683834	0.737006	0.866439	0.0803989	0.8043105
54500	-42197.25	-42147.73	-49.52123	8.25638e+07	6.51619e+07	9.22158e+07	8.6335e+07	0.0439946	0.0472626	0.0667548	0.2228	0.0501667	0.039931	0.045011	0.0579829	0.075269	0.007838	0.0459757	0.0293597	0.0481922	0.559657	0.465998	0.162842	2.63279	0.0925164	0.129655	0.0453077	0.732521	0.686865	0.741553	0.845402	0.0825584	0.7805382
54550	-42199.39	-42150.29	-49.10124	9.24512e+07	4.97382e+07	8.10059e+07	5.54996e+07	0.0463054	0.0476308	0.0721379	0.235898	0.0464705	0.0366441	0.0406485	0.0520029	0.0593722	0.00746871	0.0480686	0.0263009	0.0550308	0.647042	0.467502	0.14822	2.59399	0.106962	0.130073	0.0412394	0.721725	0.702754	0.741588	0.853474	0.0756178	0.7739796
54600	-42199.67	-42147.9	-51.77274	6.5353e+07	1.99868e+06	1.48175e+07	7.59937e+07	0.0430047	0.0451939	0.0702549	0.235938	0.0535723	0.0351672	0.042433	0.0510931	0.0707041	0.0134654	0.0473579	0.0349653	0.0413513	0.543179	0.420455	0.141312	2.70965	0.0897925	0.116983	0.0393174	0.753907	0.710525	0.729741	0.852069	0.0785873	0.7845013
54650	-42192.73	-42141.26	-51.47076	3.51393e+07	1.22805e+07	2.8884e+07	5.53402e+07	0.0400168	0.0512848	0.0639284	0.243467	0.0455891	0.0375815	0.0428478	0.0479255	0.0662542	0.00917231	0.0507648	0.0293464	0.0494144	0.522611	0.446324	0.142785	2.69453	0.0863924	0.124181	0.0397271	0.7497	0.69492	0.730051	0.869948	0.0746297	0.7775935
54700	-42201.52	-42151.31	-50.20803	3.53871e+07	1.31221e+07	7.41299e+07	5.43208e+07	0.0384275	0.0534673	0.067235	0.231225	0.0454896	0.0377308	0.0426397	0.0473567	0.0599622	0.0105596	0.0457381	0.0298293	0.0410043	0.552556	0.464546	0.147093	2.65421	0.0913427	0.129251	0.0409257	0.738481	0.72129	0.74308	0.857175	0.0813129	0.7506646
54750	-42201.42	-42150.08	-51.33848	2.63489e+06	4.44491e+07	7.12263e+07	9.52557e+07	0.0413375	0.0482327	0.0697935	0.258134	0.0450321	0.0347614	0.0413466	0.0501825	0.0734366	0.00936162	0.0550056	0.0360323	0.0508445	0.537571	0.496088	0.134402	2.64426	0.0888654	0.138027	0.0373947	0.735713	0.730069	0.717727	0.876115	0.0845114	0.813501
54800	-42195.29	-42144.5	-50.78856	7.51536e+07	3.762e+06	3.82986e+07	2.55862e+07	0.0419822	0.0465157	0.0684474	0.247916	0.0468147	0.0392602	0.0389811	0.0477457	0.0649253	0.0085673	0.0498137	0.0279621	0.0495874	0.55758	0.445849	0.145942	2.67107	0.0921732	0.124049	0.0406055	0.743173	0.691778	0.740414	0.883219	0.0714777	0.7785194
54850	-42200.23	-42149.67	-50.55741	7.3089e+07	4.10843e+07	8.77623e+07	2.39137e+07	0.0457285	0.0486818	0.0646627	0.244947	0.0453838	0.0374965	0.0403546	0.052902	0.0725724	0.00981142	0.0477869	0.0306689	0.0447554	0.560238	0.497628	0.136868	2.62679	0.0926125	0.138455	0.0380809	0.730851	0.703462	0.736854	0.877681	0.0865217	0.7857518
54900	-42200.42	-42149.15	-51.26692	9.02718e+07	1.51287e+07	5.52975e+07	4.47803e+07	0.0433151	0.048073	0.0648369	0.225083	0.0471972	0.0399197	0.0428915	0.0478288	0.0651017	0.0107131	0.0508822	0.0286422	0.0550206	0.537551	0.430414	0.145706	2.69864	0.0888621	0.119754	0.0405397	0.750844	0.679787	0.743937	0.864197	0.0807894	0.7695051
54950	-42195.07	-42143.37	-51.69633	8.63627e+07	9.13946e+07	7.7692e+07	9.77358e+07	0.0405787	0.0453194	0.0753596	0.249774	0.0503163	0.0404033	0.0433609	0.0512531	0.0659277	0.0107494	0.0557713	0.0295994	0.0425764	0.564612	0.450268	0.132016	2.6764	0.0933357	0.125278	0.0367308	0.744655	0.682933	0.722065	0.865303	0.0793286	0.8009895
55000	-42201.63	-42149.94	-51.69682	7.74829e+07	6.48038e+07	4.82054e+07	4.76487e+07	0.0411843	0.0464934	0.0693191	0.247378	0.0476644	0.0411887	0.0450499	0.0497049	0.0748027	0.0137197	0.0586121	0.0297545	0.0406301	0.521656	0.437217	0.146568	2.70042	0.0862346	0.121647	0.0407797	0.751339	0.729966	0.753169	0.895843	0.0685417	0.8055014
55050	-42192.62	-42141.95	-50.67311	1.99421e+06	5.37486e+07	1.42112e+07	1.57033e+07	0.0411096	0.0446397	0.0705794	0.247426	0.048108	0.0352099	0.0435895	0.0530918	0.0676021	0.0100174	0.0507843	0.0354163	0.0462867	0.574459	0.451812	0.14483	2.65619	0.0949635	0.125708	0.0402961	0.739033	0.702642	0.746191	0.870297	0.081204	0.7938611
55100	-42203.38	-42151.62	-51.76781	598165	2.07638e+07	2.20005e+07	6.73133e+07	0.0449326	0.0458522	0.0698591	0.2785	0.0546129	0.0347696	0.0454845	0.0496346	0.0655508	0.0110266	0.0517333	0.0282254	0.0523383	0.536879	0.469359	0.137248	2.66855	0.0887511	0.13059	0.0381866	0.742472	0.731883	0.748421	0.866717	0.0968935	0.8325199
55150	-42185.21	-42134.53	-50.67825	1.90187e+07	4.44798e+07	7.67278e+07	8.91193e+07	0.0435898	0.0449961	0.0648586	0.220883	0.0453158	0.0335414	0.0409132	0.0491984	0.0693941	0.00806067	0.0400858	0.025892	0.0490781	0.57501	0.449517	0.135701	2.66729	0.0950544	0.125069	0.037756	0.74212	0.724821	0.747914	0.878633	0.0871502	0.7358073
55200	-42192.73	-42142.36	-50.37495	6.91278e+07	5.11777e+07	2.01224e+07	8.67868e+06	0.0442254	0.0467794	0.0670135	0.220232	0.0492858	0.0383906	0.0429571	0.0506907	0.0719809	0.0120026	0.0496639	0.0322314	0.0443701	0.585528	0.432854	0.1488	2.6646	0.0967933	0.120433	0.0414006	0.741373	0.699764	0.727638	0.865959	0.0824744	0.7698239
55250	-42197.47	-42146.3	-51.17052	2.06314e+07	1.87981e+06	624594	8.79139e+07	0.0379402	0.0497542	0.0724982	0.234868	0.0486781	0.0375706	0.0438972	0.0485338	0.0616545	0.0100907	0.048916	0.0291856	0.0427333	0.565474	0.481678	0.126971	2.64952	0.093478	0.134017	0.0353273	0.737177	0.702774	0.748197	0.853021	0.070973	0.76632
55300	-42189.6	-42137.56	-52.04178	5.22116e+07	1.70406e+07	7.01489e+06	8.12501e+07	0.0427902	0.0517211	0.073144	0.247289	0.0459317	0.036514	0.0471003	0.0453466	0.0703648	0.00508251	0.0526035	0.0291269	0.0490168	0.530575	0.461256	0.130736	2.68692	0.0877089	0.128335	0.0363746	0.747581	0.701465	0.754621	0.849159	0.0799601	0.7960314
55350	-42202.33	-42151.63	-50.70557	1.29066e+07	1.92851e+07	9.53298e+07	1.32298e+07	0.0461922	0.043376	0.0773806	0.227969	0.0475358	0.0387162	0.0410619	0.0490941	0.0746576	0.0134741	0.0478403	0.0352668	0.042193	0.599497	0.476302	0.131118	2.63054	0.0991024	0.132522	0.036481	0.731895	0.677847	0.722029	0.856411	0.0864853	0.7847573
55400	-42190.8	-42138.67	-52.12455	6.09007e+07	4.28459e+07	2.75239e+07	7.94298e+07	0.0461348	0.0453639	0.0681336	0.24274	0.0543018	0.0327418	0.0406941	0.0518139	0.0682819	0.00660798	0.0452531	0.0355579	0.0559728	0.507295	0.439076	0.140574	2.71309	0.0838605	0.122164	0.0391119	0.754863	0.693819	0.729875	0.857251	0.0845813	0.7935971
55450	-42198.74	-42147.24	-51.50093	8.97523e+07	9.60951e+06	2.29139e+07	2.42891e+07	0.0423439	0.0487193	0.0625178	0.220549	0.0376997	0.0402305	0.0436385	0.0494963	0.0648655	0.00800264	0.0525665	0.03388	0.0447241	0.551224	0.437841	0.133216	2.69558	0.0911225	0.121821	0.0370647	0.749992	0.716241	0.729793	0.857983	0.0963387	0.7492339
55500	-42199.58	-42149.06	-50.5228	7.10251e+07	9.0387e+07	2.53544e+06	8.5286e+07	0.0384387	0.046656	0.067207	0.221241	0.0421682	0.0378814	0.0426142	0.0480917	0.0681762	0.00341694	0.0514331	0.0296629	0.0538306	0.530295	0.441513	0.154047	2.68351	0.0876626	0.122842	0.0428605	0.746635	0.722047	0.736002	0.843884	0.0813393	0.7508183
55550	-42199.14	-42148.22	-50.92074	9.11649e+07	8.89938e+07	6.6386e+07	9.0615e+07	0.0464143	0.0423634	0.0672375	0.224041	0.0489331	0.0417432	0.0466172	0.0485546	0.0670078	0.00918494	0.042636	0.0302498	0.0537655	0.540069	0.47904	0.137432	2.65679	0.0892784	0.133283	0.0382378	0.7392	0.702161	0.745194	0.879124	0.0594906	0.7687483
55600	-42212.39	-42162.11	-50.2763	2.25517e+07	2.87446e+07	5.09018e+07	2.18393e+07	0.04316	0.0424983	0.0711258	0.261378	0.048966	0.0310651	0.0413244	0.0493604	0.083856	0.00692452	0.0388652	0.0261191	0.0520183	0.617157	0.454818	0.141741	2.63091	0.102022	0.126544	0.0394367	0.731997	0.696331	0.738481	0.856933	0.0722215	0.7966615
55650	-42194.23	-42141.77	-52.46653	6.10278e+06	8.12418e+07	6.23322e+07	9.60907e+07	0.0459352	0.053334	0.0723248	0.257812	0.0468274	0.0399859	0.0389894	0.0550811	0.07538	0.008348	0.0487224	0.033057	0.0445488	0.559147	0.417758	0.133037	2.71114	0.0924321	0.116233	0.0370149	0.75432	0.697374	0.735562	0.882741	0.0643204	0.8203458
55700	-42204.04	-42152.14	-51.89542	6.19953e+07	7.91346e+07	7.1878e+06	7.66655e+07	0.0489189	0.0502458	0.0677846	0.2466	0.0486678	0.038338	0.0399532	0.0487771	0.0676467	0.00357774	0.0562679	0.0286202	0.0501876	0.525983	0.487069	0.127833	2.66673	0.0869499	0.135517	0.035567	0.741966	0.705019	0.741567	0.85847	0.0698086	0.7955856
55750	-42200.01	-42148.85	-51.1642	2.27845e+07	6.23962e+07	5.40097e+07	5.06043e+06	0.03909	0.0450371	0.0690986	0.235854	0.0511123	0.0382453	0.0496523	0.0469608	0.0687885	0.00631935	0.0503853	0.0254138	0.0434216	0.551322	0.46239	0.135228	2.66896	0.0911386	0.128651	0.0376246	0.742586	0.701824	0.740172	0.8769	0.0721803	0.7693787
55800	-42195.64	-42143.98	-51.66515	1.02068e+07	7.41731e+07	9.89621e+07	5.18334e+07	0.0425946	0.049102	0.0742306	0.251314	0.0467109	0.0342528	0.0418966	0.0467709	0.0820468	0.0118437	0.0527953	0.0307734	0.038854	0.565469	0.445925	0.133785	2.67846	0.0934772	0.12407	0.037223	0.74523	0.698188	0.742295	0.868315	0.0795106	0.8031862
55850	-42194.36	-42142.36	-51.99562	9.02021e+07	7.58588e+07	7.35361e+07	7.13855e+07	0.038266	0.0482649	0.0733353	0.232656	0.0500011	0.0391088	0.0491129	0.0489298	0.069789	0.00654898	0.0426539	0.0273361	0.0500608	0.517201	0.479107	0.127239	2.68051	0.0854981	0.133302	0.0354017	0.745798	0.720775	0.732526	0.881008	0.0687329	0.7760633
55900	-42195.66	-42144.6	-51.05611	8.79384e+07	8.91205e+07	1.8411e+07	6.8704e+07	0.0420025	0.0490757	0.0653984	0.234631	0.038719	0.0401864	0.0387409	0.0494592	0.0750826	0.0136472	0.0524204	0.0305152	0.0428205	0.552058	0.506843	0.126891	2.63241	0.0912603	0.141019	0.0353048	0.732416	0.703335	0.739901	0.855358	0.0792623	0.7726995
55950	-42212.31	-42161.59	-50.7228	3.08335e+07	8.87044e+07	9.73581e+07	1.91437e+07	0.0472953	0.0480665	0.0642497	0.241841	0.0477885	0.0388255	0.0353791	0.0538149	0.0696228	0.00545546	0.0418076	0.02883	0.040329	0.536731	0.424834	0.156239	2.69418	0.0887266	0.118202	0.0434705	0.749601	0.689075	0.718089	0.8792	0.0610139	0.7633052
56000	-42193.27	-42141.77	-51.49803	4.61749e+07	6.01242e+06	2.46154e+06	7.93844e+07	0.0408488	0.0466198	0.0687721	0.233446	0.0451937	0.0382439	0.0466398	0.0523862	0.0706193	0.00819416	0.0511114	0.032991	0.051413	0.544943	0.457176	0.135444	2.67775	0.0900842	0.1272	0.0376847	0.745031	0.699123	0.750611	0.869465	0.0827348	0.7864791
56050	-42197.44	-42145.99	-51.457	3.87815e+07	1.89965e+07	1.55656e+07	9.65607e+07	0.0430437	0.0451964	0.0688543	0.266918	0.0499365	0.0376174	0.0432069	0.0569366	0.0678715	0.0138025	0.0448396	0.0309975	0.0447432	0.52057	0.444456	0.150364	2.69003	0.0860551	0.123661	0.0418357	0.748448	0.702748	0.752982	0.870823	0.0787956	0.8139636
56100	-42197.08	-42146.1	-50.9786	2.05399e+07	4.00208e+07	6.75851e+06	4.07105e+07	0.0406556	0.0436799	0.0709098	0.238089	0.0427647	0.0388019	0.0436769	0.0493398	0.0721617	0.00920674	0.0516339	0.0302596	0.0387885	0.590973	0.474533	0.12687	2.64162	0.0976933	0.132029	0.0352991	0.734978	0.729842	0.739111	0.863711	0.0648752	0.7699683
56150	-42195.82	-42144.88	-50.93755	9.32942e+07	8.35653e+07	7.56514e+07	2.97931e+07	0.0431924	0.0472557	0.068853	0.261705	0.0449963	0.0374442	0.0392276	0.0514865	0.0742254	0.0063005	0.0456976	0.0277394	0.049677	0.520404	0.474793	0.148049	2.66211	0.0860276	0.132102	0.0411917	0.740679	0.730109	0.736674	0.875532	0.0748794	0.7978004
56200	-42211.38	-42160.96	-50.42435	9.45353e+07	2.7949e+07	3.96828e+07	9.03629e+07	0.0418732	0.042633	0.0620903	0.255244	0.0444557	0.0388025	0.0467612	0.0536687	0.0741417	0.00250635	0.0475626	0.0279887	0.045176	0.610067	0.438908	0.142915	2.64985	0.10085	0.122118	0.0397633	0.737269	0.701122	0.765028	0.865356	0.0724925	0.782904
56250	-42206.13	-42157.18	-48.94742	8.57872e+07	8.28436e+07	8.18571e+07	3.1203e+07	0.044286	0.0416623	0.0677422	0.225262	0.0485443	0.038989	0.0368067	0.0535916	0.0682965	0.0055699	0.0450521	0.0306342	0.0453192	0.570054	0.46486	0.165952	2.62464	0.0942352	0.129338	0.0461729	0.730254	0.693974	0.738026	0.860239	0.0959634	0.7517559
56300	-42198.47	-42147.03	-51.43345	9.71935e+07	8.6318e+07	6.33268e+07	7.59065e+06	0.0459374	0.0431562	0.0728518	0.237523	0.0457168	0.0351433	0.0405746	0.0531275	0.0705504	0.00693111	0.0500984	0.0326867	0.0565981	0.563003	0.459373	0.132556	2.66771	0.0930696	0.127812	0.036881	0.742238	0.719424	0.737861	0.869475	0.0631729	0.7908952
56350	-42203.17	-42151.38	-51.7906	8.79652e+06	4.56311e+07	1.54001e+07	3.36607e+07	0.039334	0.0451391	0.0680849	0.247528	0.0486396	0.0385833	0.0437683	0.0517428	0.0731736	0.00925138	0.0532775	0.0282767	0.0475641	0.555048	0.426582	0.138037	2.69975	0.0917546	0.118688	0.0384062	0.751151	0.710193	0.745981	0.869572	0.094792	0.794363
56400	-42196.42	-42145.7	-50.71165	7.32522e+07	7.10652e+07	6.5542e+06	8.2491e+07	0.0420193	0.0393703	0.0724128	0.223483	0.0426192	0.0409444	0.0373817	0.0549653	0.072447	0.00236568	0.0523045	0.0297341	0.0507858	0.558748	0.478887	0.135259	2.64802	0.0923662	0.133241	0.0376332	0.73676	0.687162	0.738571	0.856808	0.090226	0.7608329
56450	-42192.33	-42140.57	-51.7579	5.21942e+07	3.31846e+07	7.10353e+07	1.5548e+07	0.0443225	0.050188	0.0668517	0.246143	0.0468532	0.0382989	0.0435009	0.0466407	0.0754769	0.00604475	0.0482632	0.0290607	0.0500902	0.55458	0.42172	0.139665	2.70326	0.0916771	0.117335	0.0388589	0.752129	0.726866	0.763549	0.854276	0.0772985	0.7917346
56500	-42194.47	-42143.9	-50.56859	1.06613e+07	8.30258e+07	4.97647e+07	5.57488e+07	0.0446804	0.0471219	0.0685613	0.229946	0.0440816	0.0361096	0.0376462	0.0481583	0.0630763	0.00518711	0.0481949	0.0292854	0.0475687	0.553302	0.483282	0.135907	2.64621	0.0914659	0.134464	0.0378134	0.736257	0.700235	0.744517	0.86782	0.0919098	0.7496179
56550	-42193.03	-42141.85	-51.17985	1.27905e+07	1.65693e+07	2.26208e+07	5.65428e+07	0.043848	0.0487112	0.0634098	0.25902	0.0500902	0.0362028	0.0419352	0.0489617	0.0691503	0.00886251	0.0548764	0.0281012	0.0441917	0.579121	0.428121	0.14263	2.67931	0.095734	0.119116	0.0396841	0.745466	0.696777	0.73894	0.860643	0.0884249	0.7973606
56600	-42192.81	-42141.92	-50.89256	6.78291e+07	4.66909e+07	8.7074e+07	5.60209e+07	0.0400949	0.0492695	0.0699621	0.237538	0.0480923	0.0346833	0.040316	0.0447377	0.0689424	0.00664898	0.0534067	0.0303561	0.0518322	0.572029	0.451919	0.138712	2.66365	0.0945618	0.125738	0.0385938	0.741107	0.705916	0.732257	0.872315	0.0675362	0.7758803
56650	-42197.38	-42146.03	-51.35231	9.66175e+07	8.16575e+07	6.00392e+07	8.69388e+07	0.043867	0.0430944	0.0636446	0.243944	0.0489712	0.0405399	0.038742	0.0526688	0.0665721	0.0121823	0.0515891	0.0316176	0.0478588	0.537904	0.43366	0.145885	2.69501	0.0889205	0.120657	0.0405896	0.749832	0.720293	0.73772	0.848605	0.0920704	0.7852915
56700	-42197.58	-42147.01	-50.57192	2.49563e+07	5.51119e+07	6.73799e+06	6.39248e+07	0.0433793	0.0478004	0.0605636	0.233424	0.046386	0.0359306	0.0397001	0.0467098	0.0654159	0.0113514	0.0440217	0.0330024	0.0546034	0.562773	0.459058	0.141938	2.65878	0.0930316	0.127724	0.0394915	0.739753	0.706564	0.75285	0.871779	0.083581	0.7622885
56750	-42200.99	-42149.43	-51.55253	3.26012e+06	6.04098e+07	9.81195e+07	9.40919e+07	0.0473623	0.0390198	0.0715209	0.228705	0.0414827	0.0411629	0.0381521	0.0550119	0.0818525	0.00809012	0.0478047	0.0273841	0.0523529	0.562708	0.461455	0.128611	2.66975	0.0930209	0.128391	0.0357836	0.742805	0.704066	0.747359	0.872372	0.0852306	0.7799018
56800	-42190.05	-42138.94	-51.1114	3.91275e+07	8.22461e+07	3.66396e+06	6.5018e+07	0.0431415	0.0472609	0.068735	0.24646	0.0443589	0.0341853	0.0438064	0.0512927	0.0665784	0.00815092	0.0491658	0.0269314	0.05055	0.583409	0.446909	0.134827	2.66578	0.0964429	0.124344	0.037513	0.7417	0.670555	0.756695	0.874996	0.0692776	0.7806171
56850	-42192.27	-42141.02	-51.24643	3.13246e+07	2.26752e+07	2.9866e+07	6.36037e+07	0.046916	0.0415446	0.0721869	0.24026	0.0424604	0.0384361	0.0394175	0.048996	0.0635149	0.00911526	0.0478572	0.0330376	0.0491883	0.564247	0.446193	0.135814	2.67689	0.0932753	0.124144	0.0377877	0.744793	0.712379	0.740327	0.884914	0.0859744	0.7729308
56900	-42193.83	-42142.73	-51.10602	1.57864e+07	1.29332e+07	4.38657e+07	5.42018e+07	0.0464751	0.0488879	0.0759948	0.234249	0.047442	0.0357075	0.0357452	0.0541556	0.0769393	0.00696315	0.045534	0.0308099	0.0522219	0.575605	0.457684	0.135428	2.65904	0.0951529	0.127342	0.0376802	0.739825	0.703319	0.737871	0.873262	0.0921797	0.7911254
56950	-42195.1	-42143.85	-51.25349	5.45803e+07	9.2833e+07	3.00364e+07	8.42539e+07	0.042663	0.0468153	0.0630567	0.232606	0.0482714	0.0342334	0.039222	0.0471928	0.074553	0.00889169	0.0465747	0.029435	0.0480349	0.597468	0.467678	0.121986	2.6495	0.098767	0.130122	0.0339403	0.737171	0.714265	0.733529	0.871055	0.0600956	0.7615497
57000	-42195.29	-42143.81	-51.473	3.75008e+07	1.24206e+07	2.33658e+07	6.55173e+07	0.0453356	0.0491864	0.0647976	0.251339	0.0467566	0.0391023	0.0439054	0.043455	0.0657963	0.007756	0.0543011	0.0328244	0.0453307	0.567089	0.446581	0.134186	2.67644	0.093745	0.124252	0.0373347	0.744668	0.711148	0.731463	0.862972	0.105527	0.7898864
57050	-42199.9	-42149.09	-50.81385	8.73908e+07	7.6972e+07	4.34267e+07	8.63873e+07	0.0461201	0.0449992	0.0729141	0.240916	0.0462575	0.0344051	0.0385023	0.0516971	0.0743683	0.006868	0.0561544	0.0341762	0.041897	0.555901	0.455408	0.145042	2.66341	0.0918956	0.126708	0.0403551	0.741041	0.690201	0.73474	0.87039	0.0678388	0.789275
57100	-42197	-42145.47	-51.53128	4.78514e+07	5.8375e+07	2.61912e+07	6.33037e+07	0.0501673	0.0445333	0.0701703	0.236064	0.0534385	0.0310747	0.0400584	0.0583636	0.0680344	0.0118831	0.0475156	0.0337993	0.0506201	0.547534	0.437635	0.141102	2.69009	0.0905124	0.121763	0.0392587	0.748466	0.703489	0.749401	0.885891	0.0743849	0.7957222
57150	-42192.65	-42141.35	-51.30549	5.46232e+07	3.76056e+07	5.89495e+07	1.66306e+07	0.0434407	0.0491325	0.0666056	0.237562	0.0420064	0.0375617	0.0404656	0.0513326	0.0734205	0.00615868	0.0554767	0.0253001	0.0528156	0.543079	0.44927	0.140258	2.68195	0.0897761	0.125	0.0390239	0.7462	0.711088	0.740532	0.86976	0.0770733	0.7812787
57200	-42196.11	-42144.82	-51.29381	6.7777e+07	5.59879e+07	5.68292e+07	5.92335e+07	0.0436892	0.0501289	0.0694331	0.222761	0.0473709	0.04026	0.0403663	0.0488151	0.0745908	0.0107392	0.0455158	0.027287	0.0470125	0.535767	0.452838	0.139059	2.68392	0.0885673	0.125993	0.0386904	0.746749	0.685687	0.738969	0.898258	0.0686058	0.7679698
57250	-42196.85	-42144.87	-51.97363	6.57109e+07	3.9747e+07	6.09322e+07	6.6402e+07	0.0419829	0.0447479	0.0706359	0.246069	0.0480921	0.0413131	0.0468239	0.0523755	0.0706733	0.0114973	0.050208	0.0282753	0.0409568	0.542729	0.446295	0.132448	2.69294	0.0897181	0.124173	0.036851	0.749258	0.704716	0.721756	0.88315	0.0824332	0.7936512
57300	-42202.73	-42153.04	-49.69173	1.55613e+07	3.08029e+07	6.52407e+07	9.33677e+07	0.04696	0.0503074	0.0665395	0.225194	0.0398355	0.0396199	0.0389854	0.0448452	0.0657486	0.00789013	0.0540157	0.0366696	0.0445594	0.575246	0.472408	0.150259	2.6297	0.0950935	0.131438	0.0418065	0.731662	0.703982	0.730685	0.874342	0.0839887	0.76117
57350	-42199.53	-42149.26	-50.26918	4.84605e+07	1.59212e+07	5.36418e+07	7.4543e+07	0.0463053	0.0464313	0.0695174	0.23895	0.0450155	0.0413845	0.0417309	0.0504978	0.0652568	0.00755788	0.0499957	0.0261964	0.0543622	0.527342	0.455925	0.161139	2.66376	0.0871745	0.126852	0.0448338	0.741139	0.73014	0.728768	0.853915	0.0846097	0.7832021
57400	-42194.54	-42144.11	-50.42899	1.8951e+07	7.229e+07	2.4619e+07	7.64162e+07	0.0385905	0.0499356	0.0755579	0.22754	0.04357	0.0395909	0.042893	0.0469288	0.0710052	0.00825641	0.0416176	0.0292984	0.0500703	0.545117	0.45524	0.150218	2.66481	0.0901129	0.126662	0.0417951	0.74143	0.719602	0.749172	0.890038	0.0718067	0.7648545
57450	-42194.35	-42144.09	-50.26331	8.64571e+07	9.16184e+07	8.26629e+07	8.66841e+07	0.0413779	0.0439278	0.0695292	0.239962	0.0495014	0.038192	0.0411472	0.0462444	0.0672184	0.00525102	0.0461225	0.0291263	0.0522519	0.578034	0.446544	0.14843	2.65573	0.0955544	0.124242	0.0412977	0.738906	0.700952	0.720372	0.868177	0.0891502	0.7698523
57500	-42204.98	-42153.17	-51.81318	1.20478e+07	8.50636e+07	4.33741e+07	1.96568e+07	0.044104	0.0489493	0.0708794	0.222718	0.042611	0.0398966	0.0429353	0.0458989	0.0790332	0.00868007	0.0547267	0.0336943	0.0412949	0.516558	0.488346	0.12791	2.67098	0.0853918	0.135873	0.0355885	0.743147	0.711021	0.731039	0.872686	0.0813552	0.7754216
57550	-42201.3	-42149.34	-51.96822	4.6884e+07	4.7712e+06	6.80156e+07	6.02532e+07	0.0466297	0.0469545	0.066831	0.241293	0.0473789	0.039644	0.0405421	0.0492698	0.0616595	0.0047164	0.0471505	0.0307771	0.0541776	0.561269	0.450299	0.125039	2.68533	0.092783	0.125287	0.0347895	0.747141	0.727806	0.751613	0.86829	0.0823999	0.777024
57600	-42191.64	-42139.74	-51.90392	4.5013e+07	5.35142e+07	5.52312e+06	4.50915e+07	0.046696	0.0468401	0.0702985	0.245085	0.0482298	0.0361776	0.0427573	0.053292	0.0681658	0.00537747	0.0511749	0.0287377	0.0485442	0.551239	0.471399	0.125168	2.67006	0.091125	0.131158	0.0348254	0.742892	0.698541	0.727132	0.870509	0.06753	0.7913762
57650	-42199.03	-42148.59	-50.43328	2.5218e+07	3.74482e+07	7.6472e+07	3.79684e+07	0.0423747	0.045379	0.0668477	0.227532	0.0416074	0.0378995	0.0409369	0.0487271	0.0724841	0.0041364	0.0512455	0.0277003	0.0479101	0.528779	0.475513	0.146939	2.65752	0.087412	0.132302	0.0408828	0.739403	0.72009	0.733547	0.881742	0.101773	0.7547809
57700	-42201.78	-42151.95	-49.82402	9.78764e+06	4.03964e+07	6.16225e+07	1.25017e+07	0.0422392	0.0450904	0.0709436	0.232824	0.0436459	0.0444598	0.0455858	0.0485443	0.0677863	0.00395159	0.0494265	0.0307303	0.0570306	0.605035	0.465968	0.146525	2.62217	0.100018	0.129646	0.0407677	0.729568	0.740279	0.739768	0.875423	0.0837986	0.7822584
57750	-42197.68	-42147.24	-50.44046	1.28156e+07	4.5302e+07	1.73753e+07	4.34234e+07	0.0461158	0.0455781	0.0660869	0.236446	0.0497004	0.0341684	0.0412292	0.0520424	0.0774795	0.0128925	0.0420754	0.0326857	0.0421057	0.577441	0.434278	0.150677	2.66611	0.0954563	0.120829	0.0419229	0.741791	0.701762	0.768597	0.861413	0.0813679	0.7786064
57800	-42193.78	-42143.55	-50.23044	8.25714e+07	9.93883e+07	8.87501e+07	2.16135e+07	0.04318	0.0455623	0.0673626	0.226065	0.0498789	0.0350233	0.0379707	0.0497753	0.0702011	0.00571016	0.0531832	0.0311291	0.0471002	0.578831	0.503483	0.132915	2.61384	0.0956862	0.140084	0.036981	0.727249	0.705371	0.734577	0.891516	0.081428	0.7621422
