Iteration	Posterior	Likelihood	Prior	alpha_morpho	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	TL
27900	-7540.763	-7448.053	-92.70931	2.153892	0.310978	0.67044	1.0734	1.94518	14.6178
27910	-7545.715	-7448.829	-96.88561	2.043517	0.298415	0.659563	1.07104	1.97098	15.04647
27920	-7535.013	-7436.985	-98.028	2.016828	0.295275	0.656791	1.07041	1.97753	15.16338
27930	-7532.02	-7436.812	-95.2082	1.928779	0.284622	0.64722	1.0681	2.00006	14.8902
27940	-7530.722	-7443.953	-86.76921	1.754758	0.262133	0.626115	1.06244	2.04931	14.0637
27950	-7540.124	-7445.361	-94.76311	2.086136	0.303344	0.663871	1.072	1.96078	14.82996
27960	-7542.783	-7454.184	-88.59861	1.873124	0.277644	0.640806	1.06646	2.01509	14.23481
27970	-7558.41	-7451.876	-106.5331	2.429271	0.339647	0.694069	1.07778	1.88851	15.97265
27980	-7523.846	-7429.094	-94.75275	1.8888	0.279629	0.642643	1.06694	2.01079	14.84865
27990	-7546.933	-7446.591	-100.3418	2.251102	0.321513	0.679309	1.07517	1.92401	15.37132
28000	-7523.081	-7426.499	-96.58197	1.735302	0.259492	0.623551	1.0617	2.05526	15.04693
28010	-7543.891	-7448.747	-95.14378	1.891583	0.27998	0.642966	1.06702	2.01003	14.88748
28020	-7540.516	-7445.42	-95.09592	2.255859	0.322016	0.679727	1.07525	1.92301	14.84626
28030	-7529.356	-7437.714	-91.6424	1.722777	0.257778	0.621876	1.06121	2.05914	14.55422
28040	-7530.369	-7443.99	-86.37894	1.692743	0.253621	0.617783	1.05999	2.06861	14.03088
28050	-7529.242	-7441.244	-87.99814	1.467085	0.220193	0.582984	1.04843	2.14839	14.21536
28060	-7539.15	-7449.795	-89.3543	2.212465	0.317383	0.675859	1.0745	1.93226	14.27644
28070	-7536.849	-7444.13	-92.71958	2.303693	0.327018	0.683856	1.07602	1.91311	14.60385
28080	-7539.053	-7439.406	-99.64653	2.394277	0.336198	0.691309	1.07732	1.89517	15.28748
28090	-7541.21	-7444.297	-96.91318	2.225645	0.3188	0.677046	1.07473	1.92942	15.03101
28100	-7527.6	-7437.43	-90.16998	2.046026	0.298708	0.65982	1.0711	1.97037	14.37465
28110	-7527.13	-7430.613	-96.51653	1.990379	0.292124	0.653987	1.06975	1.98414	15.01487
28120	-7542.753	-7444.726	-98.02678	2.080976	0.302753	0.663357	1.07189	1.962	15.15684
28130	-7541.036	-7442.791	-98.24433	2.595382	0.355317	0.706341	1.07963	1.85871	15.12715
28140	-7546.423	-7450.549	-95.87366	1.586822	0.238428	0.602398	1.05514	2.10404	14.99094
28150	-7536.868	-7445.25	-91.61717	1.934741	0.285358	0.64789	1.06827	1.99848	14.5305
28160	-7540.627	-7451.295	-89.33225	2.03315	0.2972	0.658493	1.0708	1.97351	14.29217
28170	-7534.39	-7438.898	-95.49151	1.899515	0.280977	0.643884	1.06726	2.00788	14.92146
28180	-7534.923	-7432.177	-102.7461	2.047124	0.298836	0.659933	1.07113	1.97011	15.63215
28190	-7534.15	-7452.578	-81.5719	1.656064	0.248456	0.612628	1.05841	2.08051	13.55384
28200	-7537.125	-7451.618	-85.50692	1.687017	0.252821	0.616989	1.05975	2.07044	13.94425
28210	-7531.242	-7442.092	-89.14959	1.699322	0.254537	0.618689	1.06026	2.06651	14.30729
28220	-7550.336	-7451.441	-98.89479	1.908501	0.282102	0.644917	1.06752	2.00546	15.26089
28230	-7538.056	-7448.758	-89.29815	1.834529	0.272689	0.636179	1.06524	2.02589	14.30862
28240	-7542.906	-7454.225	-88.68154	2.04847	0.298993	0.660071	1.07116	1.96978	14.22556
28250	-7544.872	-7439.392	-105.4794	2.31513	0.328198	0.684823	1.07619	1.91079	15.87869
28260	-7544.183	-7443.025	-101.1575	2.139073	0.309329	0.669032	1.07311	1.94853	15.4641
28270	-7518.255	-7428.122	-90.13258	1.734557	0.25939	0.623451	1.06167	2.05549	14.40206
28280	-7528.308	-7433.614	-94.69386	1.797056	0.267784	0.631538	1.06397	2.03671	14.85194
28290	-7532.526	-7451.535	-80.99113	1.95635	0.288008	0.65029	1.06886	1.99284	13.46574
28300	-7543.955	-7448.059	-95.89688	1.620385	0.243335	0.607441	1.05677	2.09245	14.98991
28310	-7537.47	-7443.176	-94.29427	1.822389	0.27111	0.634692	1.06484	2.02936	14.80945
28320	-7522.051	-7430.681	-91.36988	1.972274	0.289942	0.652033	1.06928	1.98874	14.50202
28330	-7524.731	-7441.214	-83.51729	2.06579	0.301004	0.661832	1.07155	1.96561	13.70741
28340	-7524.654	-7440.755	-83.8993	1.816292	0.270313	0.633939	1.06463	2.03112	13.77056
28350	-7553.625	-7453.501	-100.1234	1.961437	0.288628	0.650849	1.06899	1.99153	15.37845
28360	-7530.458	-7441.603	-88.85506	1.562821	0.234866	0.59869	1.05391	2.11254	14.29148
28370	-7526.585	-7442.946	-83.63906	1.905178	0.281687	0.644536	1.06743	2.00635	13.73565
28380	-7515.135	-7429.116	-86.0197	1.689443	0.253161	0.617326	1.05985	2.06966	13.99528
28390	-7541.349	-7449.177	-92.17257	2.070921	0.301596	0.662349	1.07167	1.96439	14.57242
28400	-7531.862	-7443.073	-88.78832	2.125321	0.307789	0.667711	1.07283	1.95167	14.22856
28410	-7547.27	-7445.586	-101.6837	1.982466	0.291173	0.653136	1.06954	1.98615	15.53238
28420	-7543.702	-7440.239	-103.4628	1.824156	0.271341	0.63491	1.0649	2.02885	15.72613
28430	-7548.975	-7444.24	-104.7347	1.631734	0.244974	0.60911	1.0573	2.08861	15.87255
28440	-7535.252	-7434.828	-100.424	2.022298	0.295922	0.657364	1.07054	1.97618	15.40243
28450	-7560.457	-7462.339	-98.1174	1.963711	0.288904	0.651098	1.06905	1.99094	15.17763
28460	-7536.372	-7435.009	-101.363	1.999927	0.293266	0.655006	1.06999	1.98174	15.49857
28470	-7546.932	-7450.101	-96.83072	2.069667	0.301451	0.662223	1.07164	1.96469	15.03836
28480	-7534.872	-7438.281	-96.59099	2.414102	0.338158	0.69288	1.07758	1.89138	14.97995
28490	-7529.154	-7439.107	-90.04683	1.870413	0.277299	0.640486	1.06638	2.01583	14.3799
28500	-7551.651	-7461.742	-89.90924	2.230843	0.319356	0.677512	1.07482	1.92831	14.3301
28510	-7556.407	-7457.454	-98.95331	1.67547	0.251201	0.615377	1.05926	2.07417	15.29004
28520	-7550.608	-7452.341	-98.26709	1.801832	0.268414	0.632138	1.06414	2.03531	15.20878
28530	-7546.379	-7447.737	-98.64178	2.418868	0.338627	0.693255	1.07764	1.89047	15.18455
28540	-7529.455	-7432.312	-97.14261	2.121604	0.307371	0.667352	1.07275	1.95252	15.06436
28550	-7537.576	-7432.891	-104.685	2.01184	0.294684	0.656267	1.07028	1.97877	15.82957
28560	-7547.766	-7447.784	-99.98167	1.68902	0.253101	0.617267	1.05983	2.0698	15.39152
28570	-7539.926	-7446.215	-93.71153	2.061098	0.30046	0.661357	1.07145	1.96674	14.7273
28580	-7531.713	-7437.863	-93.84967	2.166811	0.312406	0.671655	1.07365	1.94229	14.73054
28590	-7557.103	-7465.805	-91.29795	1.689723	0.2532	0.617365	1.05986	2.06957	14.52308
28600	-7541.734	-7455.778	-85.95647	1.95209	0.287488	0.64982	1.06874	1.99395	13.9627
28610	-7534.585	-7440.876	-93.70928	1.727179	0.258382	0.622467	1.06138	2.05777	14.76047
28620	-7527.842	-7431.39	-96.45138	2.025047	0.296246	0.657651	1.0706	1.9755	15.00489
28630	-7543.01	-7439.447	-103.5637	2.119879	0.307177	0.667185	1.07272	1.95292	15.70664
28640	-7554.798	-7453.673	-101.1248	2.337502	0.330488	0.686692	1.07652	1.90629	15.44099
28650	-7540.458	-7439.253	-101.2051	2.362408	0.333011	0.68874	1.07688	1.90137	15.44653
28660	-7557.02	-7460.665	-96.35477	1.82895	0.271965	0.635498	1.06505	2.02748	15.01484
28670	-7531.619	-7436.05	-95.56911	1.936565	0.285583	0.648094	1.06832	1.998	14.92551
28680	-7530.515	-7441.626	-88.88931	1.835716	0.272843	0.636324	1.06528	2.02556	14.26762
28690	-7533.745	-7430.277	-103.4687	2.334079	0.33014	0.686408	1.07647	1.90698	15.67572
28700	-7541.595	-7449.969	-91.62513	1.994481	0.292615	0.654426	1.06985	1.98311	14.52532
28710	-7529.091	-7438.678	-90.41397	2.202317	0.316286	0.674936	1.07432	1.93446	14.38342
28720	-7537.964	-7449.489	-88.47474	1.755019	0.262168	0.626149	1.06245	2.04923	14.23423
28730	-7529.509	-7439.134	-90.37484	1.735663	0.259541	0.623599	1.06171	2.05515	14.42618
28740	-7532.727	-7442.701	-90.02607	1.794429	0.267437	0.631207	1.06388	2.03748	14.38542
28750	-7558.25	-7460.271	-97.97883	2.249451	0.321338	0.679164	1.07514	1.92436	15.1352
28760	-7541.198	-7445.951	-95.24661	2.109773	0.306035	0.666201	1.07251	1.95525	14.87594
28770	-7517.266	-7426.357	-90.90898	2.414249	0.338173	0.692892	1.07758	1.89135	14.41173
28780	-7513.386	-7425.35	-88.03607	1.711279	0.256194	0.620322	1.06075	2.06274	14.19474
28790	-7543.681	-7447.885	-95.79574	2.339614	0.330703	0.686867	1.07656	1.90587	14.90787
28800	-7549.69	-7457.253	-92.4372	2.288324	0.325423	0.682545	1.07577	1.91626	14.57715
28810	-7537.175	-7449.375	-87.80034	1.923016	0.283909	0.646569	1.06794	2.00158	14.14999
28820	-7540.064	-7434.574	-105.4905	2.302992	0.326946	0.683796	1.076	1.91325	15.88101
28830	-7528.899	-7437.34	-91.5589	1.738584	0.259939	0.623986	1.06182	2.05425	14.54429
28840	-7533.614	-7445.368	-88.24528	1.753703	0.26199	0.625977	1.0624	2.04963	14.21142
28850	-7536.205	-7432.028	-104.1767	2.047585	0.29889	0.65998	1.07114	1.96999	15.77517
28860	-7534.702	-7441.709	-92.99311	2.086159	0.303347	0.663874	1.072	1.96078	14.65295
28870	-7549.366	-7443.202	-106.1633	2.185059	0.314408	0.673352	1.074	1.93824	15.96008
28880	-7547.794	-7443.717	-104.0774	1.942329	0.286292	0.648738	1.06848	1.99649	15.77577
28890	-7553.182	-7459.027	-94.15487	2.099114	0.304826	0.665156	1.07228	1.95774	14.76783
28900	-7524.424	-7437.411	-87.01311	2.019445	0.295585	0.657066	1.07047	1.97688	14.06162
28910	-7532.359	-7459.369	-72.99028	1.478876	0.222041	0.585002	1.04916	2.1438	12.7134
28920	-7533.653	-7451.766	-81.88766	1.891039	0.279912	0.642903	1.06701	2.01018	13.56192
28930	-7527.458	-7433.733	-93.7254	1.94904	0.287115	0.649483	1.06866	1.99474	14.73989
28940	-7533.18	-7435.614	-97.56606	2.19614	0.315615	0.674372	1.0742	1.93581	15.09925
28950	-7520.563	-7434.712	-85.851	1.840049	0.273404	0.63685	1.06542	2.02433	13.96335
28960	-7534.993	-7443.051	-91.94165	2.258678	0.322314	0.679975	1.07529	1.92242	14.53056
28970	-7540.335	-7449.48	-90.85483	1.712924	0.256421	0.620546	1.06081	2.06222	14.47645
28980	-7544.116	-7459.782	-84.33387	2.331459	0.329872	0.68619	1.07644	1.9075	13.7625
28990	-7531.535	-7443.704	-87.83086	1.732713	0.259139	0.623206	1.0616	2.05606	14.17207
29000	-7515.914	-7430.599	-85.31503	2.21472	0.317626	0.676063	1.07454	1.93177	13.87229
29010	-7531.342	-7435.785	-95.55608	1.584413	0.238073	0.602029	1.05502	2.10488	14.95942
29020	-7533.66	-7443.37	-90.29028	2.134791	0.308851	0.668622	1.07302	1.9495	14.37781
29030	-7540.262	-7443.852	-96.41019	2.177107	0.313537	0.672616	1.07385	1.94	14.98557
29040	-7521.816	-7433.714	-88.10247	1.885406	0.279201	0.642247	1.06684	2.01171	14.18396
29050	-7518.397	-7429.915	-88.4817	2.267688	0.323264	0.680761	1.07544	1.92053	14.18366
29060	-7525.336	-7434.698	-90.6375	2.567863	0.352798	0.704396	1.07936	1.86345	14.36922
29070	-7527.552	-7427.363	-100.1886	2.236735	0.319986	0.678037	1.07492	1.92705	15.35745
29080	-7547.026	-7454.799	-92.22747	2.293487	0.32596	0.682987	1.07586	1.9152	14.55566
29090	-7514.185	-7430.086	-84.09838	1.85085	0.274796	0.638154	1.06577	2.02128	13.78701
29100	-7535.094	-7443.699	-91.39493	2.160104	0.311665	0.671026	1.07352	1.94378	14.48574
29110	-7519.543	-7434.357	-85.18557	1.613658	0.242358	0.606443	1.05645	2.09475	13.91945
29120	-7558.115	-7442.285	-115.8299	1.512333	0.227221	0.590596	1.05114	2.13104	16.99401
29130	-7524.182	-7441.367	-82.8153	1.871128	0.27739	0.640571	1.0664	2.01564	13.65668
29140	-7532.561	-7446.565	-85.9962	2.129409	0.308248	0.668105	1.07291	1.95073	13.94894
29150	-7530.825	-7442.597	-88.22826	1.34494	0.200345	0.560533	1.03985	2.19927	14.25059
29160	-7544.778	-7456.665	-88.11382	1.819011	0.270669	0.634276	1.06472	2.03033	14.19174
29170	-7525.775	-7431.168	-94.60736	1.923377	0.283953	0.64661	1.06795	2.00149	14.83066
29180	-7529.332	-7438.425	-90.90621	2.293838	0.325997	0.683017	1.07586	1.91513	14.4235
29190	-7535.451	-7438.34	-97.1115	2.003972	0.293748	0.655435	1.07009	1.98073	15.07301
29200	-7522.582	-7435.051	-87.53098	1.59331	0.239384	0.603385	1.05546	2.10177	14.15603
29210	-7539.636	-7443.081	-96.55451	1.889651	0.279737	0.642742	1.06697	2.01056	15.02874
29220	-7522.461	-7419.139	-103.322	2.130551	0.308376	0.668215	1.07294	1.95047	15.68141
29230	-7544.596	-7450.406	-94.19085	2.07794	0.302404	0.663054	1.07182	1.96272	14.77355
29240	-7527.547	-7436.967	-90.58061	2.129285	0.308234	0.668093	1.07291	1.95076	14.40739
29250	-7539.009	-7446.249	-92.75994	2.351046	0.331864	0.68781	1.07672	1.90361	14.60315
29260	-7529.089	-7434.294	-94.79495	2.032217	0.29709	0.658396	1.07078	1.97374	14.83853
29270	-7549.972	-7450.37	-99.60262	1.971256	0.289819	0.651922	1.06925	1.98901	15.32539
29280	-7529.029	-7440.65	-88.37958	1.781116	0.265669	0.629518	1.06341	2.04141	14.2221
29290	-7515.635	-7425.917	-89.71882	2.111808	0.306266	0.6664	1.07255	1.95478	14.32296
29300	-7535.11	-7443.616	-91.49422	1.813389	0.269933	0.63358	1.06453	2.03195	14.53034
29310	-7543.678	-7446.473	-97.20503	2.22076	0.318276	0.676608	1.07465	1.93047	15.06068
29320	-7525.576	-7435.84	-89.73563	1.985321	0.291516	0.653444	1.06962	1.98542	14.33729
29330	-7533.95	-7440.069	-93.8808	1.885616	0.279227	0.642272	1.06684	2.01166	14.76178
29340	-7528.408	-7441.303	-87.10494	2.083802	0.303077	0.663639	1.07195	1.96133	14.06437
29350	-7516.662	-7423.617	-93.04452	2.045305	0.298623	0.659746	1.07108	1.97055	14.66218
29360	-7536.514	-7442.997	-93.517	1.875408	0.277934	0.641075	1.06653	2.01446	14.72642
29370	-7527.156	-7428.67	-98.48607	1.846579	0.274246	0.63764	1.06563	2.02248	15.22621
29380	-7524.207	-7435.455	-88.75221	1.985505	0.291538	0.653463	1.06962	1.98538	14.23893
29390	-7529.526	-7431.787	-97.73874	2.112889	0.306388	0.666505	1.07257	1.95453	15.12484
29400	-7522.79	-7429.163	-93.62624	2.260071	0.322461	0.680097	1.07532	1.92213	14.69887
29410	-7516.912	-7429.769	-87.14254	1.855726	0.275422	0.638739	1.06592	2.01992	14.09094
29420	-7524.529	-7434.276	-90.25328	1.927738	0.284493	0.647103	1.06807	2.00033	14.39481
29430	-7537.655	-7455.529	-82.12643	1.922004	0.283783	0.646455	1.06791	2.00185	13.5827
29440	-7555.709	-7451.115	-104.5944	2.186909	0.31461	0.673523	1.07403	1.93783	15.803
29450	-7529.873	-7448.498	-81.37439	1.797344	0.267822	0.631575	1.06398	2.03662	13.51996
29460	-7525.295	-7435.304	-89.99038	1.620788	0.243393	0.6075	1.05679	2.09231	14.39922
29470	-7532.734	-7441.385	-91.34892	2.072055	0.301727	0.662463	1.07169	1.96412	14.48995
29480	-7528.684	-7428.219	-100.4649	2.089927	0.303778	0.664248	1.07209	1.95989	15.39976
29490	-7513.012	-7428.463	-84.54945	2.149375	0.310476	0.670013	1.07331	1.9462	13.80227
29500	-7544.226	-7451.537	-92.68858	1.797126	0.267793	0.631547	1.06397	2.03669	14.6514
29510	-7537.781	-7433.387	-104.3937	1.646392	0.247077	0.611239	1.05798	2.08371	15.83699
29520	-7531.889	-7433.802	-98.08714	2.20353	0.316417	0.675047	1.07434	1.9342	15.15062
29530	-7529.231	-7432.115	-97.116	2.126564	0.307929	0.667831	1.07286	1.95138	15.0612
29540	-7539.443	-7443.457	-95.98591	2.233505	0.319641	0.677749	1.07487	1.92774	14.9375
29550	-7523.172	-7440.156	-83.01569	1.586331	0.238356	0.602323	1.05511	2.10421	13.70519
29560	-7527.669	-7436.55	-91.11954	2.307129	0.327373	0.684147	1.07607	1.91241	14.4435
29570	-7547.415	-7458.025	-89.39066	1.788036	0.266589	0.630399	1.06365	2.03936	14.32252
29580	-7550.225	-7454.43	-95.79509	1.776173	0.265009	0.628886	1.06323	2.04288	14.96415
29590	-7556.863	-7453.647	-103.2154	2.070571	0.301556	0.662314	1.07166	1.96447	15.67674
29600	-7568.126	-7464.308	-103.8184	2.948494	0.385238	0.728636	1.08225	1.80388	15.64925
29610	-7552.934	-7455.557	-97.37781	2.54486	0.350669	0.702745	1.07912	1.86747	15.04555
29620	-7530.475	-7443.81	-86.66548	2.156963	0.311318	0.67073	1.07346	1.94449	14.01311
29630	-7523.855	-7442.153	-81.7022	1.905235	0.281694	0.644543	1.06743	2.00634	13.54195
29640	-7546.622	-7460.863	-85.75865	1.767713	0.263877	0.627797	1.06292	2.04541	13.96135
29650	-7532.152	-7442.789	-89.36381	1.718822	0.257234	0.621344	1.06105	2.06037	14.32676
29660	-7547.097	-7449.149	-97.94826	2.22282	0.318497	0.676793	1.07468	1.93003	15.1348
29670	-7543.878	-7442.919	-100.9585	1.888758	0.279624	0.642638	1.06694	2.0108	15.46924
29680	-7527.429	-7432.911	-94.51751	1.945265	0.286652	0.649064	1.06856	1.99573	14.81948
29690	-7541.265	-7446.234	-95.03112	1.874915	0.277872	0.641017	1.06652	2.01459	14.87788
29700	-7533.524	-7442.079	-91.44568	1.904926	0.281655	0.644507	1.06742	2.00642	14.51633
29710	-7519.65	-7433.56	-86.09062	2.046637	0.298779	0.659883	1.07111	1.97022	13.96666
29720	-7549.288	-7437.931	-111.357	1.583339	0.237914	0.601865	1.05496	2.10526	16.53963
29730	-7540.618	-7447.277	-93.34063	1.715761	0.256813	0.62093	1.06093	2.06133	14.72475
29740	-7532.182	-7434.343	-97.83901	1.84385	0.273895	0.637311	1.06554	2.02325	15.16177
29750	-7532.804	-7445.861	-86.94326	1.980724	0.290963	0.652948	1.0695	1.98659	14.05851
29760	-7548.243	-7462.767	-85.476	1.982839	0.291218	0.653176	1.06955	1.98605	13.91157
29770	-7518.328	-7435.369	-82.95882	2.131316	0.308462	0.668289	1.07295	1.9503	13.64501
29780	-7520.485	-7433.723	-86.76171	1.736974	0.25972	0.623773	1.06176	2.05474	14.06473
29790	-7533.928	-7439.605	-94.32292	2.692068	0.363942	0.712915	1.08051	1.84264	14.72534
29800	-7543.312	-7439.816	-103.4962	2.132378	0.308581	0.668391	1.07297	1.95005	15.69864
29810	-7524.994	-7431.259	-93.73528	2.204455	0.316517	0.675131	1.07435	1.934	14.71534
29820	-7545.922	-7453.25	-92.67219	1.650109	0.247608	0.611774	1.05814	2.08248	14.66447
29830	-7533.05	-7443.404	-89.64579	1.943916	0.286487	0.648914	1.06852	1.99608	14.33245
29840	-7529.301	-7432.289	-97.01225	1.873492	0.277691	0.64085	1.06648	2.01498	15.07613
29850	-7547.118	-7451.734	-95.38418	2.066897	0.301132	0.661944	1.07158	1.96535	14.89399
29860	-7528.854	-7444.018	-84.83623	1.946467	0.2868	0.649198	1.06859	1.99541	13.85123
29870	-7522.455	-7441.676	-80.77811	2.056631	0.299942	0.660904	1.07134	1.96781	13.43441
29880	-7554.501	-7457.378	-97.1231	2.262114	0.322677	0.680275	1.07535	1.9217	15.04836
29890	-7546.142	-7449.674	-96.4684	2.276973	0.324238	0.681567	1.07559	1.9186	14.9814
29900	-7524.267	-7438.256	-86.01169	1.735453	0.259513	0.623571	1.0617	2.05521	13.98988
29910	-7537.589	-7442.451	-95.13785	2.024252	0.296153	0.657568	1.07058	1.97569	14.87362
29920	-7536.057	-7448.619	-87.4383	2.061347	0.300489	0.661383	1.07145	1.96668	14.09995
29930	-7536.125	-7444.597	-91.52759	1.818183	0.270561	0.634173	1.06469	2.03057	14.5332
29940	-7543.65	-7446.447	-97.20283	2.104236	0.305408	0.665659	1.07239	1.95654	15.07212
29950	-7545.876	-7445.859	-100.017	2.341215	0.330866	0.687	1.07658	1.90556	15.32984
29960	-7517.426	-7425.085	-92.34081	1.974532	0.290216	0.652278	1.06934	1.98817	14.59889
29970	-7521.352	-7433.237	-88.11475	1.973573	0.2901	0.652174	1.06931	1.98841	14.17638
29980	-7530.182	-7439.419	-90.76346	1.78245	0.265846	0.629688	1.06345	2.04101	14.46036
29990	-7529.945	-7442.801	-87.14338	2.446027	0.341279	0.695367	1.07799	1.88537	14.03199
30000	-7530.938	-7433.551	-97.38638	1.813164	0.269904	0.633552	1.06453	2.03202	15.11958
30010	-7546.222	-7456.841	-89.3813	1.83329	0.272528	0.636028	1.0652	2.02625	14.31706
30020	-7535.264	-7439.163	-96.10083	2.213996	0.317548	0.675997	1.07453	1.93193	14.95094
30030	-7530.863	-7438.872	-91.99052	2.011587	0.294654	0.65624	1.07028	1.97883	14.56015
30040	-7533.987	-7444.248	-89.73975	1.854107	0.275215	0.638545	1.06587	2.02037	14.35082
30050	-7544.977	-7446.125	-98.85238	1.792135	0.267133	0.630918	1.0638	2.03815	15.26828
30060	-7525.838	-7435.405	-90.43331	2.207776	0.316876	0.675433	1.07441	1.93328	14.38481
30070	-7538.063	-7446.063	-91.99968	2.051396	0.299334	0.66037	1.07122	1.96907	14.55709
30080	-7520.507	-7431.227	-89.28029	1.665178	0.249749	0.613925	1.05881	2.07752	14.32377
30090	-7537.311	-7444.264	-93.04684	2.008901	0.294335	0.655957	1.07021	1.9795	14.66605
30100	-7537.013	-7447.775	-89.23764	2.085696	0.303294	0.663828	1.07199	1.96089	14.27745
30110	-7537.38	-7459.439	-77.94042	1.902037	0.281294	0.644175	1.06733	2.0072	13.1661
30120	-7542.995	-7445.834	-97.1609	1.896767	0.280632	0.643567	1.06718	2.00862	15.08867
30130	-7536.668	-7433.421	-103.2466	1.932593	0.285093	0.647649	1.06821	1.99905	15.69366
30140	-7551.472	-7442.008	-109.4648	2.504746	0.346906	0.699807	1.07868	1.87461	16.25826
30150	-7539.101	-7438.48	-100.6212	1.737217	0.259753	0.623805	1.06177	2.05467	15.45065
30160	-7523.675	-7435.463	-88.21161	2.229117	0.319172	0.677358	1.07479	1.92868	14.16051
30170	-7549.656	-7453.912	-95.74492	1.891254	0.279939	0.642928	1.06701	2.01012	14.94763
30180	-7546.779	-7454.991	-91.7875	2.191305	0.315089	0.673928	1.07411	1.93687	14.52188
30190	-7537.346	-7449.394	-87.95216	2.154043	0.310995	0.670455	1.07341	1.94514	14.14207
30200	-7541.198	-7446.292	-94.90587	2.191436	0.315103	0.67394	1.07412	1.93684	14.8337
30210	-7543.124	-7450.25	-92.87308	1.97191	0.289898	0.651993	1.06927	1.98884	14.65238
30220	-7531.892	-7433.776	-98.11633	2.237159	0.320031	0.678075	1.07493	1.92696	15.15018
30230	-7529.5	-7431.895	-97.60508	2.341202	0.330865	0.686998	1.07658	1.90556	15.08865
30240	-7533.797	-7442.224	-91.57258	2.249053	0.321296	0.679129	1.07513	1.92444	14.49461
30250	-7518.064	-7422.598	-95.46668	2.044176	0.298492	0.659631	1.07106	1.97082	14.90451
30260	-7541.97	-7448.522	-93.44793	2.216601	0.317828	0.676233	1.07457	1.93137	14.68539
30270	-7544.784	-7438.013	-106.7707	2.030628	0.296904	0.658232	1.07074	1.97413	16.03626
30280	-7535.57	-7439.32	-96.25007	1.934665	0.285349	0.647881	1.06827	1.9985	14.9938
30290	-7533.244	-7444.79	-88.45372	1.705946	0.255456	0.619596	1.06053	2.06442	14.23704
30300	-7546.943	-7449.659	-97.28397	1.919444	0.283465	0.646165	1.06784	2.00253	15.09871
30310	-7544.273	-7447.273	-96.99946	1.690415	0.253296	0.617461	1.05989	2.06935	15.09316
30320	-7550.984	-7452.37	-98.61382	2.101781	0.305129	0.665418	1.07234	1.95711	15.21346
30330	-7540.099	-7443.028	-97.07165	2.066125	0.301042	0.661866	1.07156	1.96553	15.06281
30340	-7539.762	-7449.674	-90.08774	1.910396	0.282339	0.645134	1.06758	2.00495	14.37999
