Starting job 16490014 on c5-60 on Saga at Wed Dec 24 11:42:35 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
13250       |       -56811.2   |       -56609.3   |       -201.851   |   06:35:40   |   391:33:38   |
13300       |       -56857.9   |         -56615   |       -242.992   |   06:37:12   |   391:34:31   |
13350       |       -56852.2   |       -56610.9   |       -241.337   |   06:38:44   |   391:35:23   |
13400       |       -56859.4   |       -56598.5   |       -260.888   |   06:40:11   |   391:31:21   |
13450       |       -56893.4   |       -56610.3   |       -283.078   |   06:41:45   |   391:34:09   |
13500       |       -56832.8   |       -56603.9   |       -228.849   |   06:43:18   |   391:35:57   |
13550       |       -56890.7   |       -56596.3   |       -294.421   |   06:44:50   |   391:36:45   |
13600       |       -56871.4   |       -56609.8   |       -261.667   |   06:46:16   |   391:31:46   |
13650       |       -56857.7   |       -56602.8   |       -254.922   |   06:47:47   |   391:31:36   |
13700       |       -56880.6   |       -56611.1   |       -269.413   |   06:49:20   |   391:33:20   |
13750       |       -56854.6   |       -56595.1   |       -259.511   |   06:50:48   |   391:30:17   |
13800       |       -56873.1   |       -56597.3   |       -275.751   |   06:52:18   |   391:29:08   |
13850       |         -56859   |       -56598.7   |       -260.237   |   06:53:53   |   391:32:44   |
13900       |       -56881.2   |       -56609.3   |       -271.959   |   06:55:26   |   391:34:23   |
13950       |       -56878.8   |       -56618.2   |       -260.652   |   06:56:59   |   391:36:02   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
14000       |       -56869.7   |       -56616.8   |       -252.845   |   06:58:32   |   391:37:39   |
14050       |       -56868.9   |       -56595.1   |       -273.819   |   07:00:04   |   391:38:19   |
14100       |       -56921.3   |       -56606.9   |       -314.494   |   07:01:35   |   391:38:02   |
14150       |       -56857.7   |       -56607.3   |       -250.418   |   07:03:02   |   391:34:02   |
14200       |       -56830.6   |       -56583.2   |       -247.418   |   07:04:34   |   391:34:40   |
14250       |       -56842.5   |       -56600.5   |       -241.965   |   07:06:09   |   391:38:03   |
14300       |       -56900.6   |       -56615.6   |       -284.999   |   07:07:41   |   391:38:39   |
14350       |       -56894.8   |       -56603.2   |       -291.566   |   07:09:10   |   391:36:30   |
14400       |       -56893.8   |       -56607.2   |       -286.619   |   07:10:38   |   391:33:26   |
14450       |       -56874.8   |       -56604.3   |       -270.582   |   07:12:06   |   391:30:23   |
14500       |       -56819.4   |       -56592.6   |       -226.807   |   07:13:33   |   391:26:27   |
14550       |         -56889   |       -56617.8   |        -271.25   |   07:15:04   |   391:26:07   |
14600       |       -56840.3   |       -56603.3   |       -236.943   |   07:16:33   |   391:23:59   |
14650       |       -56856.5   |       -56603.1   |       -253.328   |   07:18:01   |   391:20:58   |
14700       |       -56800.6   |       -56591.5   |       -209.111   |   07:19:34   |   391:22:25   |
14750       |       -56851.9   |       -56597.7   |       -254.216   |   07:21:04   |   391:21:11   |
14800       |       -56866.6   |         -56606   |        -260.62   |   07:22:34   |   391:19:57   |
14850       |       -56863.6   |       -56599.5   |       -264.091   |   07:24:05   |   391:19:35   |
14900       |       -56824.6   |       -56604.7   |       -219.884   |   07:25:40   |   391:22:44   |
14950       |       -56840.9   |       -56605.8   |       -235.174   |   07:27:18   |   391:28:29   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
15000       |       -56834.8   |       -56603.1   |       -231.757   |   07:28:50   |   391:28:56   |
15050       |       -56868.6   |         -56604   |       -264.601   |   07:30:23   |   391:30:15   |
15100       |       -56868.6   |       -56615.1   |       -253.481   |   07:31:57   |   391:32:25   |
15150       |       -56840.6   |       -56592.7   |       -247.983   |   07:33:24   |   391:28:30   |
15200       |       -56842.7   |       -56596.6   |        -246.06   |   07:34:53   |   391:26:20   |
15250       |       -56852.4   |       -56594.3   |       -258.128   |   07:36:28   |   391:29:19   |
15300       |       -56906.2   |       -56605.1   |       -301.077   |   07:38:02   |   391:31:25   |
15350       |       -56884.6   |       -56604.8   |       -279.874   |   07:39:43   |   391:39:27   |
15400       |       -56899.4   |       -56631.5   |       -267.824   |   07:41:13   |   391:38:05   |
15450       |       -56899.2   |       -56628.9   |       -270.245   |   07:42:46   |   391:39:15   |
15500       |         -56866   |       -56606.6   |       -259.393   |   07:44:17   |   391:38:43   |
15550       |       -56875.1   |       -56599.7   |       -275.461   |   07:45:46   |   391:36:30   |
15600       |         -56885   |       -56607.2   |       -277.784   |   07:47:21   |   391:39:19   |
15650       |       -56870.7   |       -56610.7   |       -259.947   |   07:48:53   |   391:39:35   |
15700       |       -56835.4   |       -56611.1   |       -224.311   |   07:50:27   |   391:41:31   |
15750       |       -56832.1   |       -56604.6   |       -227.523   |   07:52:00   |   391:42:36   |
15800       |       -56847.4   |       -56609.6   |        -237.74   |   07:53:30   |   391:41:11   |
15850       |       -56841.2   |         -56591   |       -250.197   |   07:55:03   |   391:42:14   |
15900       |       -56845.5   |       -56611.6   |       -233.809   |   07:56:36   |   391:43:16   |
15950       |       -56844.9   |       -56596.6   |       -248.293   |   07:58:07   |   391:42:39   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
16000       |       -56864.9   |       -56600.1   |       -264.828   |   07:59:36   |   391:40:24   |
16050       |         -56872   |       -56601.7   |       -270.328   |   08:01:05   |   391:38:08   |
16100       |       -56858.6   |       -56613.3   |       -245.325   |   08:02:36   |   391:37:31   |
16150       |       -56836.6   |       -56593.1   |       -243.498   |   08:04:16   |   391:44:10   |
16200       |       -56854.4   |       -56600.3   |       -254.131   |   08:05:54   |   391:49:09   |
16250       |       -56893.4   |       -56611.1   |       -282.276   |   08:07:30   |   391:52:30   |
16300       |       -56873.5   |       -56618.6   |       -254.943   |   08:09:01   |   391:51:48   |
16350       |       -56867.1   |       -56620.6   |       -246.514   |   08:10:31   |   391:50:17   |
16400       |       -56851.8   |       -56612.5   |       -239.235   |   08:12:04   |   391:51:11   |
16450       |       -56868.2   |       -56608.3   |       -259.918   |   08:13:33   |   391:48:52   |
16500       |       -56864.8   |         -56612   |       -252.785   |   08:15:04   |   391:48:09   |
16550       |       -56889.4   |       -56608.3   |       -281.093   |   08:16:32   |   391:45:04   |
16600       |       -56841.6   |       -56609.5   |       -232.093   |   08:18:02   |   391:43:34   |
16650       |       -56840.3   |       -56595.7   |       -244.577   |   08:19:36   |   391:45:12   |
16700       |       -56838.9   |       -56595.6   |       -243.295   |   08:21:08   |   391:45:15   |
16750       |       -56848.4   |       -56618.5   |       -229.846   |   08:22:45   |   391:49:11   |
16800       |       -56850.6   |       -56615.8   |       -234.848   |   08:24:23   |   391:53:52   |
16850       |       -56881.5   |       -56616.7   |       -264.757   |   08:25:58   |   391:56:11   |
16900       |       -56863.6   |       -56605.1   |        -258.55   |   08:27:32   |   391:57:42   |
16950       |       -56877.4   |       -56614.7   |       -262.761   |   08:29:05   |   391:58:26   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
17000       |       -56896.1   |       -56613.9   |       -282.205   |   08:30:35   |   391:56:52   |
17050       |       -56821.9   |       -56597.4   |       -224.533   |   08:32:05   |   391:55:17   |
17100       |       -56903.7   |       -56605.5   |       -298.204   |   08:33:39   |   391:56:45   |
17150       |       -56890.4   |       -56604.4   |        -285.98   |   08:35:12   |   391:57:27   |
17200       |       -56864.6   |       -56599.8   |       -264.814   |   08:36:46   |   391:58:53   |
17250       |       -56823.7   |       -56600.1   |       -223.551   |   08:38:23   |   392:02:34   |
17300       |       -56870.8   |       -56602.1   |       -268.734   |   08:40:01   |   392:06:59   |
17350       |         -56825   |       -56606.3   |       -218.686   |   08:41:36   |   392:09:07   |
17400       |       -56835.3   |       -56612.1   |        -223.16   |   08:43:11   |   392:11:13   |
17450       |       -56822.4   |       -56606.7   |        -215.67   |   08:44:45   |   392:12:33   |
17500       |       -56873.3   |       -56601.2   |       -272.089   |   08:46:21   |   392:15:21   |
17550       |       -56868.6   |       -56611.7   |       -256.832   |   08:47:59   |   392:19:37   |
17600       |       -56831.9   |       -56599.6   |       -232.319   |   08:49:34   |   392:21:38   |
17650       |       -56877.8   |       -56606.5   |        -271.24   |   08:51:08   |   392:22:53   |
17700       |       -56862.3   |       -56599.2   |       -263.133   |   08:52:43   |   392:24:52   |
17750       |       -56844.9   |       -56606.6   |       -238.345   |   08:54:16   |   392:25:21   |
17800       |       -56844.5   |       -56607.1   |       -237.449   |   08:55:48   |   392:25:05   |
17850       |       -56821.9   |       -56597.6   |       -224.334   |   08:57:23   |   392:27:01   |
17900       |       -56816.5   |       -56589.3   |       -227.208   |   08:58:55   |   392:26:44   |
17950       |       -56845.4   |       -56589.4   |        -255.97   |   09:00:27   |   392:26:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
18000       |       -56848.5   |       -56598.3   |       -250.177   |   09:01:59   |   392:26:09   |
18050       |       -56817.6   |         -56594   |       -223.671   |   09:03:30   |   392:25:08   |
18100       |       -56854.3   |       -56588.3   |       -266.034   |   09:05:06   |   392:27:43   |
18150       |       -56820.2   |       -56599.9   |       -220.255   |   09:06:40   |   392:28:50   |
18200       |       -56871.1   |       -56611.6   |       -259.498   |   09:08:09   |   392:26:21   |
18250       |       -56864.9   |       -56610.6   |       -254.334   |   09:09:36   |   392:22:27   |
18300       |       -56844.2   |       -56593.3   |       -250.921   |   09:11:09   |   392:22:50   |
18350       |       -56829.4   |       -56594.8   |       -234.576   |   09:12:40   |   392:21:47   |
18400       |       -56822.9   |       -56598.5   |       -224.367   |   09:14:11   |   392:20:44   |
18450       |       -56815.3   |       -56609.8   |       -205.514   |   09:15:43   |   392:20:23   |
18500       |       -56851.5   |       -56605.3   |       -246.135   |   09:17:15   |   392:20:02   |
18550       |       -56820.2   |       -56585.1   |       -235.103   |   09:18:50   |   392:21:47   |
18600       |       -56824.1   |       -56590.9   |       -233.205   |   09:20:27   |   392:24:55   |
18650       |       -56888.8   |       -56606.5   |       -282.223   |   09:22:00   |   392:25:14   |
18700       |       -56848.2   |       -56610.3   |       -237.866   |   09:23:33   |   392:25:32   |
18750       |       -56839.2   |       -56599.7   |       -239.548   |   09:25:02   |   392:23:03   |
18800       |       -56825.8   |       -56600.4   |       -225.409   |   09:26:39   |   392:26:06   |
18850       |       -56828.9   |       -56598.3   |       -230.592   |   09:28:13   |   392:27:04   |
18900       |       -56854.8   |         -56604   |       -250.744   |   09:29:46   |   392:27:20   |
18950       |       -56900.9   |       -56596.2   |       -304.725   |   09:31:19   |   392:27:35   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
19000       |       -56845.5   |       -56606.4   |       -239.093   |   09:32:51   |   392:27:09   |
19050       |       -56838.4   |       -56609.6   |       -228.738   |   09:34:21   |   392:25:20   |
19100       |       -56797.2   |       -56591.9   |        -205.37   |   09:35:50   |   392:22:50   |
19150       |       -56859.3   |       -56610.8   |       -248.537   |   09:37:20   |   392:21:01   |
19200       |       -56844.2   |       -56620.4   |       -223.821   |   09:38:54   |   392:21:56   |
19250       |         -56839   |       -56603.1   |       -235.857   |   09:40:26   |   392:21:28   |
19300       |       -56848.6   |       -56606.6   |       -241.953   |   09:41:59   |   392:21:40   |
19350       |       -56868.7   |         -56614   |       -254.667   |   09:43:32   |   392:21:52   |
19400       |       -56893.2   |       -56602.7   |       -290.495   |   09:45:02   |   392:20:03   |
19450       |       -56849.9   |       -56611.2   |       -238.641   |   09:46:32   |   392:18:13   |
19500       |       -56839.7   |         -56585   |       -254.671   |   09:48:02   |   392:16:24   |
19550       |       -56864.6   |       -56597.4   |       -267.187   |   09:49:33   |   392:15:15   |
19600       |       -56839.4   |       -56586.6   |       -252.781   |   09:51:07   |   392:16:05   |
19650       |       -56886.9   |       -56598.7   |       -288.153   |   09:52:39   |   392:15:35   |
19700       |       -56849.4   |       -56608.2   |       -241.231   |   09:54:07   |   392:12:26   |
19750       |       -56814.2   |       -56594.2   |       -219.966   |   09:55:41   |   392:13:15   |
19800       |       -56846.3   |       -56595.6   |       -250.775   |   09:57:10   |   392:10:46   |
19850       |       -56869.8   |       -56614.5   |       -255.231   |   09:58:39   |   392:08:18   |
19900       |       -56874.8   |       -56617.1   |       -257.685   |   10:00:09   |   392:06:28   |
19950       |       -56852.8   |       -56610.2   |       -242.615   |   10:01:45   |   392:08:34   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
