Starting job 16490015 on c5-60 on Saga at Wed Dec 24 11:43:09 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
10650       |       -56707.1   |       -56492.6   |       -214.547   |   05:04:56   |   376:40:51   |
10700       |       -56753.8   |       -56491.4   |       -262.374   |   05:06:31   |   376:50:37   |
10750       |       -56739.1   |       -56492.2   |       -246.958   |   05:08:04   |   376:57:49   |
10800       |       -56747.5   |       -56500.3   |       -247.181   |   05:09:42   |   377:11:02   |
10850       |       -56721.8   |       -56489.6   |       -232.162   |   05:11:17   |   377:20:28   |
10900       |       -56788.7   |       -56507.6   |       -281.054   |   05:12:50   |   377:27:24   |
10950       |       -56715.4   |       -56492.8   |        -222.62   |   05:14:14   |   377:23:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
11000       |       -56772.9   |       -56496.3   |        -276.61   |   05:15:48   |   377:31:28   |
11050       |       -56803.3   |       -56505.5   |       -297.776   |   05:17:17   |   377:33:27   |
11100       |       -56741.8   |       -56489.6   |       -252.174   |   05:18:49   |   377:38:57   |
11150       |       -56718.1   |       -56509.8   |       -208.341   |   05:20:21   |   377:44:24   |
11200       |       -56768.8   |         -56511   |       -257.807   |   05:21:56   |   377:53:18   |
11250       |         -56725   |       -56508.2   |       -216.727   |   05:23:29   |   377:59:46   |
11300       |       -56741.7   |       -56511.1   |       -230.573   |   05:25:01   |   378:05:00   |
11350       |       -56725.3   |       -56503.6   |       -221.732   |   05:26:37   |   378:14:49   |
11400       |       -56783.2   |       -56500.9   |       -282.313   |   05:28:14   |   378:25:41   |
11450       |       -56753.7   |       -56475.5   |       -278.143   |   05:29:50   |   378:35:17   |
11500       |       -56772.2   |       -56502.1   |       -270.116   |   05:31:26   |   378:44:47   |
11550       |       -56783.9   |       -56488.4   |       -295.563   |   05:33:07   |   378:59:53   |
11600       |       -56722.6   |       -56493.2   |       -229.384   |   05:34:40   |   379:05:47   |
11650       |       -56702.7   |       -56489.7   |       -213.005   |   05:36:13   |   379:11:37   |
11700       |       -56715.9   |       -56489.2   |       -226.771   |   05:37:55   |   379:27:29   |
11750       |       -56767.7   |       -56499.9   |       -267.785   |   05:39:34   |   379:39:51   |
11800       |       -56731.9   |       -56501.9   |       -230.006   |   05:41:09   |   379:47:39   |
11850       |       -56741.7   |         -56503   |         -238.7   |   05:42:40   |   379:50:56   |
11900       |       -56732.8   |         -56508   |       -224.823   |   05:44:15   |   379:58:36   |
11950       |       -56753.7   |       -56515.2   |       -238.473   |   05:45:48   |   380:03:59   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
12000       |       -56767.7   |       -56502.7   |       -264.991   |   05:47:18   |   380:06:02   |
12050       |       -56714.4   |       -56509.8   |       -204.616   |   05:48:49   |   380:09:08   |
12100       |       -56749.2   |       -56511.8   |       -237.322   |   05:50:24   |   380:16:32   |
12150       |       -56747.1   |       -56517.1   |       -229.974   |   05:51:55   |   380:19:33   |
12200       |       -56764.6   |       -56520.4   |       -244.214   |   05:53:26   |   380:22:31   |
12250       |       -56734.6   |       -56512.2   |       -222.419   |   05:54:58   |   380:26:31   |
12300       |       -56768.4   |       -56505.2   |        -263.22   |   05:56:33   |   380:33:41   |
12350       |       -56743.3   |       -56508.3   |       -234.941   |   05:58:07   |   380:39:43   |
12400       |       -56786.8   |       -56506.5   |       -280.293   |   05:59:39   |   380:43:34   |
12450       |       -56782.3   |       -56499.7   |       -282.609   |   06:01:08   |   380:44:13   |
12500       |       -56736.6   |         -56504   |       -232.536   |   06:02:43   |   380:51:09   |
12550       |       -56783.1   |       -56498.3   |       -284.764   |   06:04:17   |   380:56:57   |
12600       |       -56761.4   |       -56496.4   |       -264.962   |   06:05:52   |   381:03:45   |
12650       |       -56728.5   |       -56505.5   |       -223.031   |   06:07:27   |   381:10:29   |
12700       |       -56713.3   |       -56493.2   |       -220.071   |   06:08:57   |   381:11:59   |
12750       |       -56750.1   |       -56480.1   |       -269.955   |   06:10:31   |   381:17:35   |
12800       |         -56745   |       -56492.3   |       -252.658   |   06:11:59   |   381:16:58   |
12850       |       -56712.3   |       -56487.5   |       -224.834   |   06:13:31   |   381:20:26   |
12900       |       -56751.9   |       -56519.5   |       -232.466   |   06:15:01   |   381:21:49   |
12950       |       -56743.2   |       -56496.8   |        -246.44   |   06:16:31   |   381:23:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
13000       |       -56737.1   |       -56499.7   |       -237.441   |   06:18:05   |   381:28:35   |
13050       |       -56707.2   |       -56506.2   |       -200.993   |   06:19:34   |   381:28:53   |
13100       |         -56727   |       -56499.5   |       -227.485   |   06:21:05   |   381:31:10   |
13150       |       -56750.5   |       -56508.6   |       -241.881   |   06:22:40   |   381:37:26   |
13200       |       -56781.1   |       -56498.1   |       -282.962   |   06:24:16   |   381:44:37   |
13250       |       -56771.1   |       -56492.2   |       -278.936   |   06:25:51   |   381:50:45   |
13300       |       -56707.4   |       -56500.1   |       -207.372   |   06:27:30   |   382:00:46   |
13350       |       -56764.6   |       -56499.1   |       -265.427   |   06:29:06   |   382:07:45   |
13400       |       -56746.9   |       -56496.4   |        -250.54   |   06:30:38   |   382:10:45   |
13450       |       -56723.8   |       -56513.3   |       -210.444   |   06:32:15   |   382:18:36   |
13500       |       -56748.1   |       -56507.1   |       -240.949   |   06:33:46   |   382:20:33   |
13550       |       -56728.2   |       -56498.1   |       -230.165   |   06:35:19   |   382:24:24   |
13600       |       -56710.4   |         -56485   |       -225.465   |   06:36:49   |   382:25:20   |
13650       |       -56756.8   |       -56493.9   |       -262.928   |   06:38:21   |   382:28:10   |
13700       |         -56716   |       -56500.2   |       -215.743   |   06:39:52   |   382:30:00   |
13750       |       -56700.9   |       -56490.6   |       -210.369   |   06:41:26   |   382:34:41   |
13800       |         -56728   |         -56485   |       -243.029   |   06:42:56   |   382:35:31   |
13850       |       -56749.3   |       -56503.7   |       -245.592   |   06:44:26   |   382:36:20   |
13900       |       -56751.3   |       -56496.8   |       -254.468   |   06:46:00   |   382:40:54   |
13950       |       -56793.8   |       -56516.4   |       -277.396   |   06:47:33   |   382:44:29   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
14000       |       -56710.7   |         -56500   |       -210.756   |   06:49:05   |   382:47:06   |
14050       |       -56720.6   |       -56497.1   |       -223.517   |   06:50:37   |   382:49:41   |
14100       |       -56760.9   |       -56490.7   |       -270.212   |   06:52:09   |   382:52:14   |
14150       |       -56681.3   |       -56496.6   |       -184.754   |   06:53:39   |   382:52:55   |
14200       |       -56737.9   |         -56499   |       -238.923   |   06:55:09   |   382:53:34   |
14250       |       -56734.4   |       -56493.6   |       -240.758   |   06:56:42   |   382:56:59   |
14300       |       -56721.4   |       -56501.7   |        -219.73   |   06:58:17   |   383:02:10   |
14350       |       -56710.2   |       -56500.1   |       -210.171   |   06:59:54   |   383:09:09   |
14400       |       -56694.6   |       -56489.9   |       -204.661   |   07:01:28   |   383:13:20   |
14450       |       -56756.7   |       -56505.6   |       -251.116   |   07:03:05   |   383:20:12   |
14500       |       -56762.3   |         -56513   |        -249.29   |   07:04:41   |   383:26:07   |
14550       |       -56734.5   |       -56498.7   |       -235.858   |   07:06:13   |   383:28:22   |
14600       |       -56712.8   |       -56479.9   |       -232.842   |   07:07:45   |   383:30:36   |
14650       |       -56757.1   |       -56506.1   |           -251   |   07:09:18   |   383:33:42   |
14700       |       -56732.2   |         -56496   |        -236.18   |   07:10:48   |   383:34:05   |
14750       |         -56736   |       -56484.3   |       -251.699   |   07:12:22   |   383:38:01   |
14800       |       -56750.7   |       -56489.5   |       -261.126   |   07:13:54   |   383:40:09   |
14850       |       -56756.9   |       -56484.5   |       -272.481   |   07:15:27   |   383:43:08   |
14900       |       -56747.4   |       -56498.3   |       -249.184   |   07:17:00   |   383:46:05   |
14950       |       -56736.2   |         -56497   |       -239.206   |   07:18:30   |   383:46:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
15000       |         -56742   |       -56497.7   |       -244.322   |   07:20:07   |   383:52:46   |
15050       |       -56767.9   |       -56495.4   |       -272.473   |   07:21:41   |   383:56:30   |
15100       |       -56721.5   |       -56490.4   |       -231.111   |   07:23:10   |   383:55:51   |
15150       |       -56726.4   |       -56494.1   |       -232.274   |   07:24:41   |   383:56:56   |
15200       |       -56750.3   |       -56501.8   |       -248.406   |   07:26:14   |   383:59:43   |
15250       |       -56731.5   |         -56495   |        -236.46   |   07:27:41   |   383:57:20   |
15300       |       -56776.6   |         -56490   |       -286.579   |   07:29:13   |   383:59:14   |
15350       |       -56744.7   |       -56501.7   |       -243.005   |   07:30:43   |   383:59:24   |
15400       |       -56766.9   |       -56501.2   |       -265.733   |   07:32:15   |   384:01:15   |
15450       |       -56713.3   |         -56497   |       -216.293   |   07:33:48   |   384:03:56   |
15500       |       -56740.7   |       -56498.9   |       -241.795   |   07:35:21   |   384:06:35   |
15550       |       -56718.2   |       -56497.7   |       -220.499   |   07:36:49   |   384:05:00   |
15600       |       -56758.7   |       -56511.9   |       -246.878   |   07:38:15   |   384:01:45   |
15650       |       -56715.6   |       -56504.1   |       -211.516   |   07:39:50   |   384:06:01   |
15700       |       -56740.7   |       -56505.4   |       -235.295   |   07:41:22   |   384:07:45   |
15750       |         -56772   |       -56505.6   |       -266.373   |   07:42:58   |   384:12:48   |
15800       |       -56748.1   |       -56516.6   |         -231.5   |   07:44:35   |   384:18:37   |
15850       |       -56711.7   |       -56510.8   |       -200.906   |   07:46:09   |   384:21:55   |
15900       |       -56773.7   |       -56514.2   |       -259.467   |   07:47:43   |   384:25:11   |
15950       |       -56770.8   |         -56511   |       -259.835   |   07:49:19   |   384:30:04   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
16000       |       -56712.7   |       -56503.4   |        -209.29   |   07:50:47   |   384:28:23   |
16050       |       -56734.3   |       -56488.9   |       -245.398   |   07:52:19   |   384:29:56   |
16100       |       -56790.4   |       -56508.4   |       -282.023   |   07:53:47   |   384:28:14   |
16150       |       -56735.9   |       -56498.5   |       -237.387   |   07:55:16   |   384:27:21   |
16200       |       -56708.3   |       -56498.3   |       -209.979   |   07:56:49   |   384:29:41   |
16250       |       -56733.6   |       -56501.7   |       -231.854   |   07:58:25   |   384:34:24   |
16300       |       -56777.8   |       -56507.8   |       -270.048   |   07:59:58   |   384:36:40   |
16350       |         -56692   |       -56490.6   |       -201.333   |   08:01:30   |   384:38:07   |
16400       |       -56756.3   |       -56505.2   |       -251.074   |   08:03:05   |   384:41:57   |
16450       |         -56719   |       -56499.3   |       -219.638   |   08:04:38   |   384:44:09   |
16500       |       -56788.9   |       -56499.1   |         -289.8   |   08:06:10   |   384:45:33   |
16550       |       -56766.5   |       -56502.9   |       -263.521   |   08:07:44   |   384:48:30   |
16600       |       -56746.8   |       -56519.4   |        -227.46   |   08:09:18   |   384:51:25   |
16650       |       -56711.5   |       -56504.2   |       -207.362   |   08:10:51   |   384:53:32   |
16700       |         -56747   |       -56495.1   |       -251.959   |   08:12:26   |   384:57:11   |
16750       |       -56723.1   |       -56509.6   |        -213.52   |   08:14:00   |   385:00:01   |
16800       |       -56735.1   |       -56497.6   |       -237.516   |   08:15:33   |   385:02:04   |
16850       |       -56772.4   |       -56492.2   |        -280.15   |   08:17:07   |   385:04:51   |
16900       |       -56742.5   |         -56498   |       -244.543   |   08:18:38   |   385:05:18   |
16950       |       -56766.9   |       -56500.9   |       -266.029   |   08:20:07   |   385:04:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
17000       |       -56758.6   |       -56492.5   |       -266.123   |   08:21:36   |   385:03:06   |
17050       |       -56745.7   |       -56500.3   |       -245.463   |   08:23:19   |   385:12:42   |
17100       |       -56755.9   |       -56498.8   |       -257.151   |   08:24:51   |   385:13:51   |
17150       |       -56726.1   |         -56487   |       -239.102   |   08:26:25   |   385:16:31   |
17200       |       -56749.4   |       -56509.3   |       -240.111   |   08:27:55   |   385:16:06   |
17250       |       -56752.2   |       -56510.4   |       -241.764   |   08:29:30   |   385:19:29   |
17300       |       -56743.6   |       -56500.7   |       -242.891   |   08:30:58   |   385:17:32   |
17350       |       -56744.4   |       -56496.1   |       -248.304   |   08:32:30   |   385:18:37   |
17400       |       -56745.7   |       -56507.2   |       -238.499   |   08:34:00   |   385:18:11   |
17450       |       -56760.7   |       -56492.4   |       -268.311   |   08:35:31   |   385:18:29   |
17500       |       -56706.9   |       -56501.9   |       -204.937   |   08:36:58   |   385:15:47   |
17550       |       -56716.2   |       -56496.5   |        -219.72   |   08:38:37   |   385:22:01   |
17600       |         -56695   |       -56503.3   |       -191.753   |   08:40:16   |   385:28:13   |
17650       |       -56716.7   |         -56510   |       -206.742   |   08:41:51   |   385:31:24   |
17700       |       -56724.2   |       -56506.4   |       -217.855   |   08:43:24   |   385:33:05   |
17750       |       -56731.3   |       -56516.5   |       -214.833   |   08:45:03   |   385:39:10   |
17800       |       -56771.6   |       -56517.8   |       -253.841   |   08:46:40   |   385:43:44   |
17850       |       -56776.3   |       -56541.3   |       -235.045   |   08:48:18   |   385:49:00   |
17900       |       -56738.1   |       -56514.7   |       -223.371   |   08:49:56   |   385:54:14   |
17950       |       -56693.9   |       -56500.2   |       -193.633   |   08:51:31   |   385:57:14   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
18000       |       -56708.9   |       -56498.8   |       -210.075   |   08:53:02   |   385:57:20   |
18050       |       -56753.4   |       -56490.2   |        -263.12   |   08:54:30   |   385:55:15   |
18100       |       -56752.6   |       -56506.4   |       -246.195   |   08:56:04   |   385:57:29   |
18150       |       -56773.6   |       -56497.2   |       -276.406   |   08:57:38   |   385:59:42   |
18200       |       -56758.6   |       -56506.4   |       -252.194   |   08:59:11   |   386:01:10   |
18250       |       -56748.6   |         -56497   |       -251.639   |   09:00:45   |   386:03:21   |
18300       |         -56740   |       -56488.1   |       -251.888   |   09:02:20   |   386:06:13   |
18350       |       -56730.1   |       -56504.2   |       -225.899   |   09:03:53   |   386:07:39   |
18400       |       -56740.7   |         -56514   |       -226.712   |   09:05:25   |   386:08:21   |
18450       |       -56772.2   |       -56512.8   |       -259.366   |   09:06:56   |   386:08:19   |
18500       |       -56799.3   |       -56519.3   |       -279.927   |   09:08:26   |   386:07:36   |
18550       |       -56695.7   |       -56513.7   |       -182.091   |   09:09:58   |   386:08:16   |
18600       |       -56742.6   |       -56521.7   |       -220.882   |   09:11:30   |   386:08:55   |
18650       |       -56788.6   |       -56511.6   |       -276.959   |   09:13:00   |   386:08:10   |
18700       |       -56812.6   |       -56527.8   |       -284.821   |   09:14:33   |   386:09:30   |
18750       |       -56776.4   |       -56515.4   |       -260.937   |   09:16:02   |   386:08:03   |
18800       |       -56773.4   |       -56537.5   |        -235.97   |   09:17:34   |   386:08:40   |
18850       |       -56753.7   |       -56505.2   |       -248.578   |   09:19:07   |   386:09:58   |
18900       |       -56756.9   |         -56514   |         -242.9   |   09:20:38   |   386:09:52   |
18950       |       -56750.9   |       -56503.4   |       -247.474   |   09:22:09   |   386:09:46   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
19000       |       -56744.5   |       -56501.7   |       -242.843   |   09:23:47   |   386:14:27   |
19050       |       -56733.3   |       -56505.3   |       -227.966   |   09:25:27   |   386:20:28   |
19100       |       -56744.3   |       -56492.6   |       -251.687   |   09:27:02   |   386:23:03   |
19150       |       -56765.1   |       -56513.8   |       -251.301   |   09:28:38   |   386:26:17   |
19200       |       -56755.4   |       -56518.2   |       -237.202   |   09:30:10   |   386:26:46   |
19250       |       -56715.4   |       -56501.3   |       -214.111   |   09:31:41   |   386:26:35   |
19300       |       -56763.9   |       -56514.8   |       -249.101   |   09:33:15   |   386:28:24   |
19350       |         -56776   |       -56491.1   |       -284.892   |   09:34:48   |   386:29:32   |
19400       |       -56771.1   |       -56514.6   |        -256.48   |   09:36:21   |   386:30:39   |
19450       |       -56724.4   |       -56510.2   |       -214.174   |   09:37:55   |   386:32:26   |
19500       |       -56813.8   |       -56504.8   |       -308.969   |   09:39:29   |   386:34:11   |
19550       |       -56766.4   |       -56518.1   |       -248.275   |   09:41:02   |   386:35:16   |
19600       |       -56757.3   |       -56519.7   |        -237.66   |   09:42:37   |   386:37:39   |
19650       |       -56773.6   |       -56517.1   |       -256.456   |   09:44:10   |   386:38:42   |
19700       |       -56722.5   |       -56512.5   |       -210.045   |   09:45:44   |   386:40:23   |
19750       |         -56729   |       -56521.2   |       -207.752   |   09:47:16   |   386:40:45   |
19800       |       -56747.4   |       -56513.6   |       -233.833   |   09:48:47   |   386:40:26   |
19850       |         -56787   |       -56522.1   |       -264.896   |   09:50:17   |   386:39:28   |
19900       |       -56778.4   |       -56512.9   |       -265.525   |   09:51:45   |   386:37:11   |
19950       |         -56780   |       -56530.9   |       -249.084   |   09:53:18   |   386:38:10   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
